species,rep,obs,time,elapsed,date,hhmmss,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_?F,Qin,Qabs,alpha,convert,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,?CO2,CO2_s_d,CO2_r_d,?H2O,CO2_a,CO2_b,H2O_a,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,VPDleaf:MN,VPDleaf:SLP,VPDleaf:SD,VPDleaf:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,CO2_hrs,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
ME034,plant_1,11,1568218500,1572.9,20190911 11:15:00,11:15:00,1568218500,0.001065879,13.61648684,399.943,82.99710261,8.272918962,39.8651992,0.070727774,3.412387536,0.069923351,0.043773606,97.99079625,25.50612825,24.9918,3.178123452,52.56036621,1.695838141,3.226458001,1.482285311,-47.00528465,46.61765258,2.89314448,100.4963087,-0.04120385,0.046254932,3.456555639,0,0,1,0,52853.01234,MPF-9383-20190911-10_52_33,66.3,537.262,470.962,0.876596521,-1.204081897,MPF-9402-20190911-11_18_46,203.1197692,320.044,0.365337987,0.5,505.139827,13.61648684,92.27338381,0.576308258,0.029339537,0.678712927,DARK-9403-20190911-11_18_48,135.6,184.444,0.63392808,0.540797984,0.460796042,0.461221924,9402,300,300,300,7160.83,314.012,-0.00551168,3.69681,599.933,505.139827,0.841993734,0.193987468,1568218500,399.943,404.827,17.0133,16.6489,500.008,99.477,0.200202,25.2452,24.9918,999.9,0,0,9988.75,0,6.43823,-4.87204,406.876,411.681,0.362402,398.803,404.827,16.8353,16.6489,1.69223,1.65618,14.8253,14.4917,599.933,0.932977,0.067023,0,202.678,4.99951,1460.47,5349.67,36.625,39.812,38.437,1:29:17,39.812,555.06,39.87,0,150.1000001,203.1197692,-3.028786324,-25.93641026,1463.66,15,1568218524,11:15:24,12,1-Jan,0.178,405,17,0.55,0.27,399.9978571,-0.44774026,0.026224826,1,1.488613543,-0.023791332,0.002696387,1,2,2,2/2,2.96477,2.79174,0.0935962,0.0972918,0.0889614,0.0906675,21049.5,27250.4,23527.9,27851.3,31274.4,33587.2,37590.7,40290.5,2.0115,2.0702,0.0698529,0,23.8447,999.9,64.144,25.589,21.2332,61.9936,32.0713,1,-0.091471,0.9828,20.2182,5.26012,12.0159,4.99885,3.28725,9999,9999,663,9999,1.87793,1.88303,1.88085,1.87803,1.87775,1.87989,1.87893,1.87485,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.14,0.178,2,513.004,528.917,23.1182,25.991,29.9999,25.9945,25.9629,20.449,27.2243,58.7361,23.1232,404.918,16.5374,100.234,100.485
ME034,plant_1,12,1568218675,1747.9,20190911 11:17:55,11:17:55,1568218675,0.001368878,14.31761839,399.973,136.6832736,13.62384653,39.86713679,0.090361171,3.416859104,0.089054301,0.055774781,129.92479,25.40907435,24.9336,3.167111927,52.42218284,1.672180456,3.189833703,1.494931471,-60.36749793,22.08674399,1.367213833,93.01124986,-0.04127232,0.046331795,3.461100602,0,0,1,0,52971.24634,MPF-9383-20190911-10_52_33,66.3,537.262,470.962,0.876596521,-1.204081897,MPF-9404-20190911-11_21_41,205.6422308,286.922,0.28328176,0.5,673.2543667,14.31761839,95.36034107,0.581767867,0.023054734,0.872501934,DARK-9405-20190911-11_21_43,120,166.922,0.486932635,0.599958779,0.368411896,0.531550316,9404,300,300,300,7158.53,279.906,-0.00536257,3.74179,800.074,673.2543667,0.841490121,0.192980241,1568218675,399.973,405.143,16.7764,16.3083,500.009,99.4745,0.20007,25.0535,24.9336,999.9,0,0,10005.6,0,6.46665,-5.16959,406.798,411.859,0.468102,398.816,405.143,16.5984,16.3083,1.66883,1.62226,14.6095,14.1719,800.074,0.950013,0.0499867,0,204.923,4.99951,1973,7183.06,37.062,39.937,38.687,4:29:17,40.125,755.33,39.74,0,174.6000001,205.6422308,-5.570735029,-47.47179489,1978.539615,15,1568218603,11:16:43,13,1-Jan,0.178,405,17,0.42,0.41,399.9998095,-0.179064935,0.013810345,1,1.493678748,0.009791458,0.001258852,1,2,2,2/2,2.96479,2.79176,0.093599,0.0973493,0.0880399,0.0893126,21053,27250.9,23531.9,27853.6,31311.7,33639.8,37597.1,40294.1,2.01185,2.06848,0.0814274,0,23.5959,999.9,63.448,25.71,21.1546,61.6236,32.0753,1,-0.0943674,0.217764,20.2205,5.26341,12.0159,4.9994,3.288,9999,9999,663,9999,1.87791,1.88296,1.88081,1.87802,1.87775,1.87988,1.87889,1.87485,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.157,0.178,2,513.042,527.419,23.6028,25.9713,29.9999,25.9734,25.9403,20.4596,28.7673,57.6206,23.6479,405.08,16.3514,100.251,100.493
ME034,plant_1,13,1568218826,1898.4,20190911 11:20:25,11:20:25,1568218826,0.001182824,14.08996081,399.896,103.5340358,10.31964092,39.85919311,0.078524738,3.417012562,0.077535842,0.048547712,129.9150519,25.50643837,24.9808,3.176039676,52.88815572,1.692632234,3.200399429,1.483407442,-52.162519,23.61674519,1.462614184,102.8318922,-0.04127467,0.046334433,3.461256579,0,0,1,0,52964.27041,MPF-9383-20190911-10_52_33,66.3,537.262,470.962,0.876596521,-1.204081897,MPF-9406-20190911-11_24_11,195.7545,272.518,0.281682311,0.5,673.2031252,14.08996081,94.814706,0.555258735,0.022718318,0.971473444,DARK-9407-20190911-11_24_14,121.2,151.318,0.507299198,0.636309012,0.372244421,0.562134525,9406,300,300,300,7157.79,265.14,-0.00536194,3.18945,800.013,673.2031252,0.841490232,0.192980465,1568218826,399.896,404.961,16.9817,16.5773,500,99.4742,0.199698,25.109,24.9808,999.9,0,0,10006.2,0,6.42402,-5.06512,406.804,411.788,0.404346,398.742,404.961,16.8137,16.5773,1.68924,1.64902,14.7979,14.4246,800.013,0.950013,0.0499867,0,195.252,4.99951,1888.55,7182.52,37.312,40.125,38.937,9:00:00,40.375,755.27,39.74,0,150,195.7545,-0.92174359,-9.476581195,1889.272692,15,1568218784,11:19:44,14,1-Jan,0.168,405,16,0.75,0.35,399.9554762,-0.173922078,0.018240768,1,1.483576539,-0.012924803,0.001914544,1,2,2,2/2,2.96479,2.79139,0.0935923,0.0973231,0.0888838,0.0903896,21056.6,27253,23535.5,27854.8,31287.4,33602.5,37603.1,40296.7,2.01207,2.06885,0.0849068,0,23.586,999.9,62.886,25.811,21.0951,61.7136,32.0753,1,-0.0956504,0.384548,20.2198,5.26341,12.0159,4.9998,3.288,9999,9999,663.1,9999,1.87793,1.88305,1.88085,1.87803,1.87775,1.87988,1.87888,1.87487,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.154,0.168,2,513,527.499,23.4455,25.9451,30.0004,25.9531,25.9216,20.4625,27.3128,56.1315,23.4122,405.051,16.5042,100.267,100.499
ME034,plant_1,14,1568218976,2048.9,20190911 11:22:56,11:22:56,1568218976,0.001428757,14.73017231,399.963,140.9101987,14.04532804,39.8666072,0.094594665,3.413365517,0.093162075,0.058353202,193.7620498,25.28402549,24.9095,3.162561943,53.77430103,1.670974039,3.107384024,1.491587904,-63.00817924,-54.23109531,-3.352628004,73.17014729,-0.041218822,0.046271739,3.457549669,0,0,1,0,52983.40093,MPF-9383-20190911-10_52_33,66.3,537.262,470.962,0.876596521,-1.204081897,MPF-9408-20190911-11_26_42,202.4843077,247.617,0.182268149,0.5,1009.326,14.73017231,91.98399104,0.541226976,0.015787024,1.169729865,DARK-9409-20190911-11_26_44,113.6,134.017,0.336768412,0.683670001,0.248915944,0.615007156,9408,300,300,300,7153.41,241.362,-0.00506346,3.03593,1200.17,1009.326,0.840985861,0.191971721,1568218976,399.963,405.285,16.7641,16.2755,499.991,99.4758,0.199938,24.6148,24.9095,999.9,0,0,9992.5,0,6.46097,-5.32144,406.783,411.99,0.488592,398.808,405.285,16.5681,16.2755,1.66762,1.61902,14.5983,14.141,1200.17,0.967,0.0330005,0,201.992,4.99951,2928.83,10848.2,38.062,40.375,39.312,40.5,40.812,1155.73,39.44,0,150.1000001,202.4843077,-4.727042725,-50.4030769,2934.792692,15,1568218915,11:21:54,15,1.155,0.196,405,17,0.43,0.26,399.9748571,-0.417038961,0.022233149,1,1.490459796,0.004199302,0.001064414,1,2,2,2/2,2.96477,2.7915,0.0936061,0.0973847,0.0879291,0.0891897,21057.8,27251.8,23537.3,27855.5,31323.2,33647.1,37606.3,40297.5,2.01215,2.06725,0.101678,0,23.2386,999.9,62.331,25.921,21.0443,62.0637,32.2877,1,-0.0950254,0.954306,20.214,5.26326,12.0159,4.9996,3.288,9999,9999,663.1,9999,1.878,1.88308,1.8809,1.87804,1.87775,1.87992,1.87892,1.87488,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.155,0.196,2,512.945,526.172,22.2174,25.9472,30,25.9421,25.9064,20.4722,28.4033,55.3817,22.2771,405.225,16.331,100.275,100.501
ME034,plant_1,15,1568219127,2199.5,20190911 11:25:26,11:25:26,1568219127,0.001227351,15.00854332,399.973,93.20122132,9.290125878,39.86857109,0.080752969,3.421162233,0.079708807,0.049910693,193.7391439,25.46717607,24.989,3.177592923,53.62119383,1.680155062,3.133378692,1.497437861,-54.12617122,-43.30691077,-2.674127473,93.63193448,-0.041338248,0.046405804,3.465474402,0,0,1,0,53105.78489,MPF-9383-20190911-10_52_33,66.3,537.262,470.962,0.876596521,-1.204081897,MPF-9410-20190911-11_29_12,195.2353846,239.909,0.186210669,0.5,1009.2081,15.00854332,93.96265777,0.557332155,0.0160647,1.239440788,DARK-9411-20190911-11_29_15,106.2,133.709,0.334110758,0.689814922,0.257323154,0.631373656,9410,300,300,300,7152.15,232.438,-0.00506243,2.36681,1200.03,1009.2081,0.840985726,0.191971452,1568219127,399.973,405.364,16.8558,16.4361,499.973,99.4783,0.199856,24.7542,24.989,999.9,0,0,10021.2,0,6.42402,-5.39087,406.83,412.138,0.419682,398.804,405.364,16.6938,16.4361,1.67678,1.63503,14.6831,14.293,1200.03,0.967006,0.0329941,0,195.019,4.99951,2837.95,10847,38.5,40.625,39.687,40.812,41.187,1155.6,39.43,0,150.1000001,195.2353846,-0.765196579,-19.72683761,2840.262692,15,1568219058,11:24:17,16,1.169,0.162,405,16,0.49,0.19,399.9650952,-0.105038961,0.015324754,1,1.49880006,-0.006840642,0.000884337,1,2,2,2/2,2.96474,2.79167,0.0936113,0.0974052,0.0884248,0.0898359,21060.7,27252.8,23540.6,27857.1,31310.5,33625.1,37611.8,40299.4,2.01262,2.06698,0.107322,0,23.2255,999.9,61.641,26.032,20.9469,61.5837,32.2796,1,-0.0965727,0.565923,20.2154,5.26371,12.0159,5.00075,3.288,9999,9999,663.1,9999,1.87794,1.88307,1.88085,1.87805,1.87775,1.87989,1.87886,1.87485,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.169,0.162,2,513.169,525.881,22.475,25.9276,29.9996,25.9312,25.8977,20.4751,26.7455,54.1383,22.4901,405.331,16.5052,100.29,100.507
ME034,plant_1,16,1568219277,2350,20190911 11:27:57,11:27:57,1568219277,0.001421312,14.95941758,399.929,134.7971426,13.43654413,39.86481874,0.093779532,3.408746266,0.09236945,0.057855831,241.6592055,25.31384012,24.9285,3.166148591,54.43514498,1.669555901,3.06705512,1.496592689,-62.67983924,-97.76687886,-6.046179065,75.16630838,-0.041148124,0.046192374,3.452854633,0,0,1,0,52935.10553,MPF-9383-20190911-10_52_33,66.3,537.262,470.962,0.876596521,-1.204081897,MPF-9412-20190911-11_31_43,197.0392692,227.965,0.135659995,0.5,1261.1769,14.95941758,85.54562603,0.486763319,0.012816203,1.356774066,DARK-9413-20190911-11_31_45,117,110.965,0.278698065,0.735962328,0.191295152,0.656734514,9412,300,300,300,7149.3,223.938,-0.00483889,3.05162,1499.96,1261.1769,0.840807022,0.191614044,1568219277,399.929,405.329,16.7492,16.2632,500.054,99.4794,0.20034,24.3965,24.9285,999.9,0,0,9975,0,6.42828,-5.3999,406.742,412.03,0.485952,398.764,405.329,16.5592,16.2632,1.6662,1.61785,14.585,14.1299,1499.96,0.973007,0.0269931,0,197.127,4.99951,3588.21,13591.5,39.25,41,40.187,41.062,41.687,1454.61,40.35,0,150.0999999,197.0392692,-0.51531623,-17.58735042,3590.504231,15,1568219205,11:26:45,17,1.165,0.19,405,17,0.4,0.23,399.9587619,-0.420311688,0.021899999,1,1.498262111,0.004758449,0.001136551,1,2,2,2/2,2.96495,2.79175,0.0936077,0.0974022,0.087903,0.0891489,21062.4,27254.3,23542.3,27858.5,31331.4,33652.4,37615.1,40302,2.01327,2.06582,0.119545,0,22.9637,999.9,61.11,26.113,20.8671,61.8137,32.2316,1,-0.0961814,1.38922,20.2079,5.26476,12.0159,5.0004,3.288,9999,9999,663.2,9999,1.87796,1.88304,1.88086,1.87804,1.87775,1.87988,1.87885,1.87485,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.165,0.19,2,513.475,524.885,21.4763,25.9167,30,25.9163,25.8825,20.4825,27.5328,53.3668,21.5159,405.409,16.3213,100.298,100.512
ME034,plant_1,17,1568219428,2500.5,20190911 11:30:27,11:30:27,1568219428,0.001400093,15.32329535,399.905,125.4216396,12.50188592,39.86207411,0.09264714,3.407047523,0.091269961,0.057165754,241.6624874,25.45231395,24.9905,3.177877125,54.53756832,1.686097804,3.091626296,1.491779322,-61.74409072,-84.62171972,-5.241008295,90.0556687,-0.041122135,0.046163199,3.451128032,0,0,1,0,52879.30328,MPF-9383-20190911-10_52_33,66.3,537.262,470.962,0.876596521,-1.204081897,MPF-9414-20190911-11_34_13,193.1775769,223.192,0.134478042,0.5,1261.1862,15.32329535,84.80092521,0.556435715,0.013104629,1.407174092,DARK-9415-20190911-11_34_16,99,124.192,0.241677589,0.716626128,0.191306268,0.666869089,9414,300,300,300,7147.79,219.834,-0.00483786,2.3327,1499.97,1261.1862,0.840807616,0.191615233,1568219428,399.905,405.429,16.9153,16.4366,500.016,99.4789,0.199959,24.5298,24.9905,999.9,0,0,9968.75,0,6.42402,-5.52371,406.786,412.204,0.47875,398.753,405.429,16.7503,16.4366,1.68272,1.63509,14.7379,14.2936,1499.97,0.972991,0.0270094,0,192.72,4.99951,3527.6,13591.5,39.687,41.312,40.687,41.375,42.125,1454.59,40.38,0,150,193.1775769,-1.222666663,-15.27213675,3529.285769,15,1568219384,11:29:43,18,1.152,0.165,405,16,0.47,0.23,399.9382857,-0.694753247,0.03588758,0,1.488927927,0.005213778,0.001485374,1,1,2,1/2,2.96488,2.79132,0.0936086,0.0974226,0.0886508,0.0898427,21064.1,27253.4,23544.2,27858.2,31307.8,33627.2,37617.9,40302.3,2.0129,2.06535,0.125617,0,22.9259,999.9,60.591,26.224,20.8249,62.2037,32.0994,1,-0.0967378,1.21147,20.2091,5.26491,12.0159,5.00135,3.288,9999,9999,663.2,9999,1.87799,1.88305,1.88088,1.87805,1.87775,1.87989,1.87887,1.87486,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.152,0.165,2,513.148,524.494,21.8564,25.897,30.0002,25.9094,25.8781,20.4847,26.5281,52.2447,21.8451,405.538,16.3732,100.306,100.512
ME034,plant_1,18,1568219578,2651,20190911 11:32:58,11:32:58,1568219578,0.001366374,15.27536141,399.969,119.3951888,11.90053051,39.86629052,0.090250391,3.420200344,0.088947952,0.055707923,241.6688714,25.48618541,24.9998,3.179639676,54.43394211,1.68587675,3.097105748,1.493762926,-60.25709273,-81.20528595,-5.01105334,95.19543936,-0.041323507,0.046389257,3.464496712,0,0,1,0,53122.28196,MPF-9383-20190911-10_52_33,66.3,537.262,470.962,0.876596521,-1.204081897,MPF-9416-20190911-11_36_44,190.9801154,220.909,0.135480603,0.5,1261.2198,15.27536141,85.43540979,0.493909257,0.013066274,1.432051207,DARK-9417-20190911-11_36_46,111.8,109.109,0.27430262,0.743551716,0.193577894,0.671716614,9416,300,300,300,7146.71,217.128,-0.00483703,3.01712,1500.01,1261.2198,0.840807595,0.19161519,1568219578,399.969,405.472,16.914,16.4468,499.986,99.4736,0.199851,24.5594,24.9998,999.9,0,0,10018.1,0,6.42402,-5.50272,406.85,412.252,0.467176,398.847,405.472,16.749,16.4468,1.6825,1.63602,14.7359,14.3024,1500.01,0.972991,0.0270094,0,190.696,4.99951,3495.21,13591.9,40.062,41.625,41.062,41.687,42.5,1454.63,40.38,0,150,190.9801154,-0.810632482,-10.15247863,3496.074615,15,1568219517,11:31:56,19,1.122,0.165,405,16,0.29,0.13,399.9825714,0.101922078,0.009100348,1,1.489819921,0.025197213,0.002843126,1,2,2,2/2,2.96482,2.79164,0.0936234,0.097428,0.0886437,0.0898811,21065.4,27254.7,23546,27859.6,31310.5,33627.4,37620.9,40304.2,2.01332,2.06498,0.1278,0,22.8993,999.9,60.048,26.294,20.7238,61.4737,32.1875,1,-0.0978709,1.34751,20.2079,5.26491,12.0159,5.00015,3.288,9999,9999,663.3,9999,1.87798,1.88301,1.88091,1.87802,1.87775,1.8799,1.87886,1.87488,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.122,0.165,2,513.316,524.109,21.7727,25.8796,30.0003,25.8964,25.8673,20.4878,26.1005,51.3963,21.7492,405.63,16.3777,100.313,100.517
ME034,plant_1,19,1568219729,2801.5,20190911 11:35:28,11:35:28,1568219729,0.001475064,15.91873493,399.954,129.1749646,12.8751759,39.86436627,0.097680196,3.40821732,0.09615117,0.060229864,241.6427736,25.45535687,24.9756,3.175055033,54.37863465,1.683237218,3.095401767,1.491817815,-65.05033956,-78.1646177,-4.839562634,93.58825373,-0.041140031,0.046183289,3.452317013,0,0,1,0,52897.62299,MPF-9383-20190911-10_52_33,66.3,537.262,470.962,0.876596521,-1.204081897,MPF-9418-20190911-11_39_14,189.38,221.364,0.144486005,0.5,1261.0851,15.91873493,91.10457403,0.511212302,0.013577844,1.427052276,DARK-9419-20190911-11_39_17,108.2,113.164,0.282634053,0.73625257,0.20626322,0.670750506,9418,300,300,300,7145.81,215.13,-0.00483633,2.72702,1499.85,1261.0851,0.840807481,0.191614962,1568219729,399.954,405.695,16.8877,16.3834,500.063,99.4723,0.200078,24.5502,24.9756,999.9,0,0,9973.75,0,6.48086,-5.7402,406.825,412.452,0.504353,398.855,405.695,16.7187,16.3834,1.67986,1.62969,14.7116,14.2425,1499.85,0.972995,0.0270052,0,189.441,4.99951,3471.04,13590.4,40.375,41.937,41.375,41.937,42.812,1454.48,40.37,0,150,189.38,-0.323418796,-8.13880343,3472.115385,15,1568219678,11:34:37,20,1.099,0.169,406,17,0.28,0.36,399.9189048,-0.132779221,0.025252826,1,1.483851909,0.022361855,0.002893143,1,2,2,2/2,2.96502,2.79148,0.0936262,0.0974697,0.088527,0.0896292,21067.9,27254.5,23548.8,27860.6,31318.4,33637.8,37625.5,40305.6,2.01345,2.06422,0.127383,0,22.8819,999.9,59.565,26.385,20.672,61.9537,32.0272,1,-0.0990346,1.26437,20.2086,5.26476,12.0159,4.9994,3.288,9999,9999,663.3,9999,1.87794,1.88299,1.88089,1.87801,1.87775,1.8799,1.87882,1.87486,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.099,0.169,2,513.296,523.452,21.7321,25.8687,30.0004,25.8855,25.8565,20.4908,26.0181,50.2737,21.7147,405.615,16.3312,100.325,100.521
ME034,plant_2,1,1568224743,0,20190911 12:59:02,12:59:02,1568224743,0.000528944,-1.383079969,400.032,453.7621542,45.223264,39.86835961,0.034628656,3.401781908,0.034434009,0.021538652,1.73514E-06,25.26728205,24.997,3.179108926,51.80242018,1.68553927,3.253784792,1.493569656,-23.32645178,71.52477783,4.456043354,52.65437114,-0.041210961,0.046262914,3.457027761,0,0,1,0,52836.33933,MPF-9471-20190911-13_02_49,77.51538462,597.7986154,520.2832308,0.870331944,-1.277965891,-,0,0,#DIV/0!,0.5,0.000182664,-1.383079969,#DIV/0!,#DIV/0!,-575.4489916,#DIV/0!,-,0,0,#DIV/0!,1,0,1.148986898,9471,300,300,300,7122.97,670.232,-0.00592508,-1.68481,0.00434958,0.000182664,0.041995884,0.009499069,1568224743,400.032,399.599,16.9124,16.7202,499.978,99.463,0.199926,25.387,24.997,999.9,0,0,9991.88,0,0.227399,0.428101,406.91,406.393,0.195223,398.92,399.599,16.7414,16.7202,1.68246,1.66304,14.7355,14.5557,0.00434958,0,0,0,159.4,0.00499951,0.1,-0.2,36.687,41.062,39.125,41.25,39.875,0,0,0,1824.7,155.0307692,3.671794835,11.75726463,-1.719230769,15,1568224761,12:59:20,50,1.112,0.171,400,17,0.35,0.26,400.0059524,0.20025974,0.015292314,1,1.494697177,-0.041734252,0.005505183,1,2,2,2/2,2.96366,2.79148,0.0933596,0.096077,0.0883615,0.0907191,21058.3,27242.1,23535.9,27809.3,31317.7,33544.4,37617.9,40240.4,1.99448,2.03763,-0.00240654,0,25.0365,999.9,53.473,28.006,20.4091,62.2493,31.887,1,-0.0047002,1.60393,20.2198,5.26326,12.0159,4.99945,3.288,9999,9999,664.7,9999,1.87805,1.88306,1.88095,1.87805,1.87778,1.88001,1.87897,1.87499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.112,0.171,2,510.959,515.189,23.34,27.1249,30.0001,27.0139,26.9507,20.3269,24.1275,44.2316,23.34,399.595,16.6773,100.292,100.349
ME034,plant_2,2,1568224938,195.5,20190911 13:02:18,13:02:18,1568224938,0.000435161,1.395888984,399.974,310.8972808,30.98343447,39.86065169,0.027960196,3.398791853,0.027833037,0.017407025,8.247569332,25.49029611,24.9649,3.173029782,50.31199668,1.652630388,3.284764067,1.520399393,-19.19059146,106.5698636,6.64948053,102.276322,-0.041165007,0.046211327,3.453976102,0,0,1,0,52751.50251,MPF-9471-20190911-13_02_49,77.51538462,597.7986154,520.2832308,0.870331944,-1.277965891,MPF-9472-20190911-13_06_04,221.3131538,653.136,0.661153031,0.5,42.20555519,1.395888984,13.95216537,0.748903751,0.06335315,-0.084725669,DARK-9473-20190911-13_06_07,164,489.136,0.882827774,-0.127564687,0.750186554,-0.106360116,9472,300,300,300,7127.73,626.652,-0.0058941,-7.12598,50.0833,42.20555519,0.842707154,0.195414307,1568224938,399.974,400.554,16.583,16.4249,500.216,99.4579,0.200207,25.5465,24.9649,999.9,0,0,9981.25,0,6.42402,-0.580536,406.718,407.243,0.158136,398.866,400.554,16.425,16.4249,1.64931,1.63358,14.4274,14.2793,50.0833,0.899834,0.100166,0,219.04,4.99951,132.137,406.802,36.5,40.875,39,41.25,40.125,40.57,4.52,0,194.7,221.3131538,-17.20335044,-10.74082051,132.7721923,15,1568224880,13:01:20,51,1.108,0.158,400,16,0.5,0.17,399.95,0.265714286,0.015525708,1,1.516584142,0.036183976,0.004009753,1,2,2,2/2,2.9643,2.79168,0.0933395,0.0962398,0.0871197,0.0895382,21060.2,27238,23537.4,27809.9,31362.8,33589,37620.3,40242,1.99625,2.03702,0.0258498,0,24.5406,999.9,53.26,28.037,20.3649,61.6393,31.871,1,-0.00922256,-0.204167,20.1982,5.26401,12.0159,4.9993,3.288,9999,9999,664.8,9999,1.87851,1.88354,1.88143,1.87851,1.87827,1.88048,1.87943,1.87546,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.108,0.158,2,512.303,514.956,25.2136,27.0841,29.9999,27.0253,26.9708,20.3635,24.9523,43.8592,25.2138,400.574,16.5536,100.298,100.352
ME034,plant_2,3,1568225089,346,20190911 13:04:48,13:04:48,1568225089,0.000659167,1.408497591,400.011,338.1484626,33.69871525,39.86372342,0.042976545,3.421049854,0.04267885,0.026700856,8.244512667,25.57900694,25.0264,3.184685668,50.81927026,1.683099777,3.311932203,1.501585891,-29.0692555,121.524643,7.540851029,108.2407512,-0.04150752,0.046595827,3.476693263,0,0,1,0,53147.43704,MPF-9471-20190911-13_02_49,77.51538462,597.7986154,520.2832308,0.870331944,-1.277965891,MPF-9474-20190911-13_08_35,201.3398846,642.054,0.686412849,0.5,42.19720916,1.408497591,14.48235328,0.774162298,0.063664482,-0.068927823,DARK-9475-20190911-13_08_37,145,497.054,0.886652387,-0.097737456,0.78066248,-0.085060179,9474,300,300,300,7127.83,611.996,-0.0058944,-8.69897,50.0744,42.19720916,0.84269026,0.19538052,1568225089,400.011,400.629,16.889,16.6495,500.028,99.4569,0.199668,25.6853,25.0264,999.9,0,0,10064.4,0,6.42402,-0.617859,406.883,407.412,0.2395,398.897,400.629,16.715,16.6495,1.67973,1.65591,14.7104,14.4892,50.0744,0.900341,0.0996589,0,201.057,4.99951,120.865,406.785,36.25,40.562,38.75,40.937,39.875,40.58,4.49,0,149.9000001,201.3398846,-3.004000009,-1.441846146,120.6824615,15,1568225024,13:03:44,52,1.114,0.174,401,17,0.52,0.15,400.0036667,-0.206805195,0.018984538,1,1.49242527,0.036055365,0.00393391,1,2,2,2/2,2.96393,2.79186,0.0933638,0.0962687,0.0882664,0.0904421,21065.1,27243.1,23543,27815.6,31329.9,33561.9,37628.5,40249.3,1.99745,2.03822,0.0381917,0,24.3995,999.9,53.016,28.087,20.3324,61.6693,31.7989,1,-0.0173704,0.319401,20.1987,5.26341,12.0159,4.9995,3.28785,9999,9999,664.8,9999,1.87865,1.88362,1.88154,1.87862,1.87836,1.88049,1.87947,1.87549,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.114,0.174,2,512.465,515.256,24.7408,26.9672,30.0002,26.9544,26.9135,20.3563,24.0891,43.488,24.705,400.533,16.6372,100.321,100.371
