species,rep,obs,time,elapsed,date,hhmmss,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_?F,ID,Duration,Fo,F1,F2,Fmax,T@HIR,T@F1,T@F2,T@Fmax,Qin,Qabs,alpha,convert,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,?CO2,CO2_s_d,CO2_r_d,?H2O,CO2_a,CO2_b,H2O_a,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,VPDleaf:MN,VPDleaf:SLP,VPDleaf:SD,VPDleaf:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,CO2_hrs,AccH2O_des,AccCO2_soda,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
ME034,plant_1,11,1563812890,1552.6,20190722 11:28:10,11:28:10,1563812890,0.001723442,17.39331948,399.978,142.5081262,14.16614527,39.76016387,0.11272784,3.425873379,0.110706981,0.069370412,97.9943507,25.5686099,25.0252,3.184457878,51.25929364,1.674770335,3.267252074,1.509687544,-76.00378561,79.6592492,4.930349673,106.580164,-0.04102977,0.046059511,3.444988571,0,0,1,0,52595.65014,MPF-6923-20190722-11_05_29,73.07115385,579.5048462,506.4336923,0.873907605,-0.301772944,MPF-6942-20190722-11_31_22,231.0392308,363.851,0.365016914,0.5,505.156065,17.39331948,92.19525401,0.606981979,0.035028962,0.592698237,DARK-6943-20190722-11_31_24,143,220.851,0.601363676,0.494046854,0.456743378,0.425828395,6942,300,300,300,7162.02,356.726,-0.00551281,3.35825,-,-,-,-,-,-,-,-,-,-,599.952,505.156065,0.841994135,0.193988269,1563812890,399.978,405.203,16.8478,16.3582,500.085,99.2057,0.200177,25.4565,25.0252,999.9,0,0,9973.75,0,6.25347,-5.22552,406.832,411.942,0.489666,399.024,405.203,16.6958,16.3582,1.6714,1.62282,14.6333,14.1773,599.952,0.932977,0.067023,0,230.518,4.99951,1657.37,5349.85,36.562,39.75,38.437,40.062,39.812,555.08,39.88,0,150,231.0392308,-4.448205115,-24.8711111,1660.399231,15,1563812810,11:26:50,12,0.954,0.152,405,16,0.57,0.15,400.0175714,-0.077922078,0.015680049,1,1.510251208,-0.001391331,0.000686634,1,2,2,2/2,2.96467,2.79159,0.0932904,0.0969984,0.0880968,0.089183,20973,27215.2,23435.8,27807.5,31183.2,33588.7,37445.2,40226.8,2.0083,2.0576,0.0675619,0,23.9157,999.9,61.958,26.344,21.5081,61.7328,32.0593,1,-0.064126,0.524281,20.1935,5.26356,12.0159,5.00025,3.288,9999,564,9999,9999,1.87828,1.88325,1.88117,1.87827,1.87803,1.8802,1.87912,1.87515,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.954,0.152,2,514.357,523.571,24.0009,26.3179,29.9998,26.3635,26.3404,20.4973,30.1663,65.5552,23.9721,405.292,16.3614,99.8445,100.326
ME034,plant_1,12,1563813041,1703.1,20190722 11:30:40,11:30:40,1563813041,0.001760673,18.44569872,399.983,137.3586728,13.65444133,39.76119088,0.117129365,3.430321647,0.114952029,0.072037272,129.9345169,25.3682031,24.93,3.166431898,52.54615741,1.680975786,3.199046074,1.485456113,-77.64566476,31.79041256,1.960609439,86.03987417,-0.041097157,0.046135159,3.449468234,0,0,1,0,52741.22808,MPF-6923-20190722-11_05_29,73.07115385,579.5048462,506.4336923,0.873907605,-0.301772944,MPF-6944-20190722-11_33_52,238.2569231,330.72,0.279581147,0.5,673.3003177,18.44569872,94.12103754,0.548258345,0.027844145,0.752252196,DARK-6945-20190722-11_33_55,149.4,181.32,0.50994417,0.578428372,0.358872467,0.491248608,6944,300,300,300,7159.72,321.632,-0.00536356,3.17184,-,-,-,-,-,-,-,-,-,-,800.128,673.3003177,0.841490759,0.192981517,1563813041,399.983,405.517,16.91,16.4098,500.03,99.207,0.200202,25.1019,24.93,999.9,0,0,9990,0,6.26768,-5.53348,406.863,412.282,0.500204,399.126,405.517,16.726,16.4098,1.67759,1.62797,14.6906,14.2261,800.128,0.949999,0.0500012,0,237.833,4.99951,2277.41,7183.53,37,39.937,38.625,40.125,40.062,755.37,39.76,0,150,238.2569231,-5.114598295,-53.44581197,2283.550385,15,1563812961,11:29:20,13,0.857,0.184,405,17,0.27,0.27,399.949381,0.755064935,0.039661035,0,1.485658902,-0.003893406,0.000678747,1,1,2,1/2,2.96457,2.79175,0.0933258,0.0970742,0.0882293,0.0894046,20977.4,27217.9,23441.4,27812.3,31186,33586.6,37454.1,40234.1,2.00885,2.05785,0.0753738,0,23.6919,999.9,61.287,26.455,21.4128,61.5828,32.3518,1,-0.068872,0.483603,20.1915,5.26147,12.0159,4.99875,3.28748,9999,564.1,9999,9999,1.87827,1.88326,1.88119,1.87828,1.87805,1.8802,1.87912,1.87517,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.857,0.184,2,514.111,523.057,23.3065,26.2661,29.9999,26.2985,26.2719,20.5129,29.8372,64.0618,23.3178,405.541,16.3133,99.8682,100.344
ME034,plant_1,13,1563813191,1853.6,20190722 11:33:11,11:33:11,1563813191,0.001694048,18.58537629,400.011,122.511771,12.17860811,39.76415628,0.111405195,3.427796621,0.109432118,0.068569436,129.8920589,25.56351579,25.0136,3.182256649,51.98661862,1.681033184,3.233588235,1.501223465,-74.70753714,49.6555911,3.068738546,107.9088514,-0.041058901,0.046092213,3.446925384,0,0,1,0,52662.26861,MPF-6923-20190722-11_05_29,73.07115385,579.5048462,506.4336923,0.873907605,-0.301772944,MPF-6946-20190722-11_36_23,228.1332308,313.994,0.273447165,0.5,673.0821592,18.58537629,92.02620424,0.546488149,0.028060689,0.845592101,DARK-6947-20190722-11_36_25,142.4,171.594,0.500371629,0.607430571,0.356382845,0.524275636,6946,300,300,300,7159.13,309.538,-0.00536302,3.04163,-,-,-,-,-,-,-,-,-,-,799.869,673.0821592,0.841490493,0.192980986,1563813191,400.011,405.578,16.9105,16.4292,500.001,99.2078,0.199857,25.2823,25.0136,999.9,0,0,9980.62,0,6.25347,-5.56744,406.891,412.353,0.481253,399.118,405.578,16.7555,16.4292,1.67765,1.62991,14.6912,14.2445,799.869,0.949999,0.0500012,0,227.686,4.99951,2186.65,7181.18,37.25,40.062,38.875,40.312,40.312,755.13,39.74,0,150.0999999,228.1332308,-3.071316236,-38.97059824,2191.709615,15,1563813117,11:31:57,14,0.893,0.155,405,16,0.51,0.18,399.9860952,0.110805195,0.014448281,1,1.499691776,-0.006807133,0.00087968,1,2,2,2/2,2.96455,2.79132,0.0933379,0.0970994,0.0883561,0.0894942,20981.3,27220.1,23445.8,27815.2,31187.8,33587.2,37461.5,40238.8,2.0094,2.0576,0.0800118,0,23.6994,999.9,60.53,26.566,21.2881,61.3928,32.1274,1,-0.0722713,0.450931,20.1916,5.26371,12.0159,5.00055,3.288,9999,564.1,9999,9999,1.8783,1.88327,1.88114,1.87833,1.87805,1.8802,1.87912,1.87518,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.893,0.155,2,513.983,522.337,23.6731,26.211,30.0001,26.2457,26.219,20.5163,29.1716,62.565,23.6697,405.497,16.4328,99.8876,100.355
ME034,plant_1,14,1563813342,2004.1,20190722 11:35:41,11:35:41,1563813342,0.001867126,18.6377919,400.012,148.3126174,14.74281298,39.76264604,0.12381853,3.429210611,0.121387411,0.076081583,193.7413021,25.27756022,24.9229,3.165091104,53.54460458,1.673320996,3.125097308,1.491770108,-82.34024134,-39.37850332,-2.424499723,69.59805771,-0.041080323,0.046116261,3.448349354,0,0,1,0,52789.84476,MPF-6923-20190722-11_05_29,73.07115385,579.5048462,506.4336923,0.873907605,-0.301772944,MPF-6948-20190722-11_38_53,236.0021154,288.5,0.181968404,0.5,1009.2168,18.6377919,91.82278534,0.537608319,0.018766597,1.008682309,DARK-6949-20190722-11_38_56,133.4,155.1,0.338477657,0.652323885,0.243690135,0.574615889,6948,300,300,300,7154.36,280.716,-0.00506429,2.13046,-,-,-,-,-,-,-,-,-,-,1200.04,1009.2168,0.840985968,0.191971935,1563813342,400.012,405.614,16.8336,16.3031,500.015,99.2036,0.200033,24.7099,24.9229,999.9,0,0,9986.25,0,6.25347,-5.60245,406.861,412.337,0.530481,399.122,405.614,16.6356,16.3031,1.66995,1.61733,14.6199,14.1249,1200.04,0.967,0.0330005,0,235.252,4.99951,3398.36,10847,38,40.375,39.312,40.562,40.812,1155.6,39.44,0,149.8,236.0021154,-5.752376068,-75.49367529,3407.765769,15,1563813273,11:34:33,15,0.89,0.198,406,17,0.53,0.23,400.0114286,-0.045350649,0.008347064,1,1.493006539,-0.006922601,0.000933124,1,2,2,2/2,2.96461,2.79154,0.0933439,0.0971126,0.0878954,0.0889984,20985.6,27222.5,23450.7,27818,31210.5,33608,37469.6,40241.9,2.01032,2.0566,0.0947304,0,23.3665,999.9,59.779,26.667,21.1505,61.9628,32.1635,1,-0.0743598,1.08104,20.1849,5.26476,12.0159,5.001,3.288,9999,564.2,9999,9999,1.87824,1.88326,1.88112,1.87831,1.87805,1.88019,1.87912,1.87516,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.89,0.198,2,514.207,521.118,22.235,26.1868,29.9999,26.2025,26.1707,20.5173,29.2948,61.4442,22.2825,405.688,16.345,99.909,100.364
ME034,plant_1,15,1563813492,2154.6,20190722 11:38:12,11:38:12,1563813492,0.001746119,19.05098802,399.968,123.0134689,12.22784117,39.75780232,0.114483075,3.433235774,0.112403802,0.070436045,193.7168002,25.49860342,24.984,3.176645742,52.82516408,1.670140219,3.161637542,1.506505523,-77.00382994,-14.696353,-0.904945459,101.1116718,-0.041141325,0.046184741,3.452402937,0,0,1,0,52830.46353,MPF-6923-20190722-11_05_29,73.07115385,579.5048462,506.4336923,0.873907605,-0.301772944,MPF-6950-20190722-11_41_24,225.9384615,275.294,0.179283015,0.5,1009.0905,19.05098802,90.45639391,0.541581001,0.01917842,1.105039871,DARK-6951-20190722-11_41_26,126.2,149.094,0.331036383,0.671095508,0.244065097,0.600692353,6950,300,300,300,7153.05,268.22,-0.00506319,2.62866,-,-,-,-,-,-,-,-,-,-,1199.89,1009.0905,0.840985841,0.191971682,1563813492,399.968,405.675,16.8018,16.3057,500.05,99.2024,0.200058,24.9046,24.984,999.9,0,0,10001.2,0,6.25347,-5.70627,406.803,412.399,0.496122,399.072,405.675,16.6468,16.3057,1.66678,1.61757,14.5905,14.1272,1199.89,0.967,0.0330005,0,225.721,4.99951,3266.71,10845.7,38.5,40.687,39.75,40.75,41.187,1155.46,39.43,0,150.3,225.9384615,-3.936615397,-55.07623935,3273.844615,15,1563813418,11:36:57,16,0.896,0.155,406,16,0.42,0.13,399.9802381,0.188727273,0.011895997,1,1.505755623,-0.002653567,0.000629085,1,2,2,2/2,2.96474,2.79171,0.0933425,0.0971308,0.0879458,0.0890151,20989.8,27223.9,23455.2,27819.8,31214.7,33610.4,37476.7,40245.6,2.01087,2.0558,0.101812,0,23.3112,999.9,58.949,26.757,20.9674,62.0428,32.1755,1,-0.0774339,0.689355,20.187,5.26431,12.0159,4.9997,3.288,9999,564.2,9999,9999,1.87832,1.88328,1.88114,1.87834,1.87805,1.8802,1.87912,1.87517,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.896,0.155,2,514.245,520.193,22.8938,26.1409,29.9999,26.167,26.1367,20.5196,28.6419,59.9444,22.9112,405.764,16.3585,99.9281,100.372
ME034,plant_1,16,1563813643,2305.1,20190722 11:40:42,11:40:42,1563813643,0.002048178,19.1353348,399.967,162.3570568,16.13907709,39.75865524,0.135211597,3.434853561,0.132322777,0.082956144,241.6757274,25.32160869,24.9491,3.170041288,53.90926956,1.668838259,3.095642497,1.501203029,-90.32464644,-73.62749849,-4.52272148,73.20086098,-0.041165851,0.046212274,3.454032151,0,0,1,0,52923.45378,MPF-6923-20190722-11_05_29,73.07115385,579.5048462,506.4336923,0.873907605,-0.301772944,MPF-6952-20190722-11_43_54,225.9286538,261.31,0.135399893,0.5,1261.2612,19.1353348,85.38731606,0.459645632,0.01541085,1.217691042,DARK-6953-20190722-11_43_57,141.2,120.11,0.294574525,0.725966982,0.187959855,0.62830505,6952,300,300,300,7150,256.958,-0.00483947,2.32027,-,-,-,-,-,-,-,-,-,-,1500.06,1261.2612,0.840807168,0.191614336,1563813643,399.967,405.734,16.7883,16.2063,499.988,99.205,0.199839,24.5515,24.9491,999.9,0,0,10006.9,0,6.31032,-5.76666,406.797,412.418,0.582067,399.044,405.734,16.5963,16.2063,1.66549,1.60774,14.5784,14.0332,1500.06,0.973007,0.0269931,0,225.603,4.99951,4094.56,13592.4,39.25,41,40.25,41.062,41.75,1454.7,40.36,0,150.0999999,225.9286538,-3.909162384,-50.66461532,4100.707692,15,1563813583,11:39:42,17,0.923,0.192,406,17,0.67,0.2,399.9688571,0.331636364,0.021028973,1,1.499612229,0.014166478,0.001630415,1,2,2,2/2,2.96461,2.79152,0.0933488,0.0971531,0.0877599,0.0886289,20992.7,27226.5,23458.4,27823.1,31225.7,33628.4,37482.2,40250.3,2.01117,2.05533,0.117667,0,23.0153,999.9,58.418,26.868,20.9139,61.7728,32.2476,1,-0.0792454,1.26031,20.1812,5.26506,12.0159,5.00085,3.288,9999,564.2,9999,9999,1.87827,1.88327,1.88114,1.87833,1.87805,1.8802,1.87912,1.87517,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.923,0.192,2,514.072,519.446,21.7746,26.103,29.9999,26.1277,26.0969,20.5201,29.2429,59.1056,21.8069,405.783,16.2065,99.9423,100.384
ME034,plant_1,17,1563813793,2455.6,20190722 11:43:13,11:43:13,1563813793,0.001737692,19.10808165,399.935,122.3927054,12.16633868,39.75518513,0.114562338,3.428719272,0.112477525,0.070482605,241.6528216,25.49332822,24.9907,3.177915021,53.93473315,1.679720812,3.11435825,1.498194209,-76.63220644,-62.55293997,-3.852079891,98.61559529,-0.041072878,0.046107904,3.447854547,0,0,1,0,52790.89301,MPF-6923-20190722-11_05_29,73.07115385,579.5048462,506.4336923,0.873907605,-0.301772944,MPF-6954-20190722-11_46_25,219.939,256.688,0.143166023,0.5,1261.1433,19.10808165,90.2764351,0.475628,0.015390681,1.257623442,DARK-6955-20190722-11_46_27,134.6,122.088,0.301004194,0.725586266,0.200139588,0.637431615,6954,300,300,300,7149.04,249.498,-0.00483872,1.87207,-,-,-,-,-,-,-,-,-,-,1499.92,1261.1433,0.840807043,0.191614087,1563813793,399.935,405.658,16.8979,16.4042,500.007,99.2042,0.199916,24.6523,24.9907,999.9,0,0,9984.38,0,6.31032,-5.72299,406.81,412.424,0.493792,399.01,405.658,16.7399,16.4042,1.67635,1.62736,14.6791,14.2204,1499.92,0.973007,0.0269931,0,219.62,4.99951,3998.47,13591.1,39.687,41.375,40.625,41.375,42.125,1454.57,40.35,0,150.0999999,219.939,-2.893743597,-37.90529908,4003.049615,15,1563813746,11:42:26,18,0.925,0.158,406,16,0.67,0.09,399.9654762,-0.077142857,0.012435047,1,1.502770996,-0.017904149,0.001977373,1,2,2,2/2,2.96471,2.79141,0.0933529,0.0971497,0.0883269,0.0894261,20996.9,27228.8,23463,27825.1,31212.1,33601.5,37489.5,40253,2.01172,2.05525,0.120498,0,23.0104,999.9,57.862,26.969,20.838,61.8828,32.4279,1,-0.0823984,0.730199,20.1824,5.26491,12.0159,5.00075,3.288,9999,564.3,9999,9999,1.87826,1.88326,1.88112,1.87831,1.87805,1.88019,1.87912,1.87515,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.925,0.158,2,514.063,519.006,21.7506,26.0529,29.9997,26.0873,26.0589,20.524,27.8091,57.6116,22.0181,405.779,16.3673,99.9618,100.391
ME034,plant_1,18,1563813944,2606.5,20190722 11:45:44,11:45:44,1563813944,0.002027321,19.799788,399.965,153.5246689,15.26093502,39.75803967,0.134647216,3.442955927,0.131788775,0.08261975,241.6640834,25.45055488,25.0004,3.179753419,54.12045006,1.6880554,3.119071253,1.491698019,-89.40483557,-59.91705138,-3.675149413,88.66704706,-0.041288764,0.046350255,3.462191781,0,0,1,0,53052.41162,MPF-6923-20190722-11_05_29,73.07115385,579.5048462,506.4336923,0.873907605,-0.301772944,MPF-6956-20190722-11_48_56,216.056,249.247,0.133165093,0.5,1261.1946,19.799788,83.97354829,0.475219361,0.015938509,1.325022352,DARK-6957-20190722-11_48_58,130.8,118.447,0.280218157,0.736024692,0.188396995,0.652124555,6956,300,300,300,7147.9,244.386,-0.00483801,2.59062,-,-,-,-,-,-,-,-,-,-,1499.98,1261.1946,0.840807611,0.191615222,1563813944,399.965,405.921,16.9818,16.4059,500.04,99.2038,0.199997,24.6776,25.0004,999.9,0,0,10036.9,0,6.31032,-5.95569,406.875,412.691,0.575953,399.058,405.921,16.8168,16.4059,1.68466,1.62752,14.7558,14.2219,1499.98,0.972991,0.0270094,0,215.803,4.99951,3937.38,13591.6,40,41.687,41,41.625,42.437,1454.6,40.38,0,150.6999998,216.056,-1.047452983,-31.31384614,3941.348077,15,1563813897,11:44:56,19,0.907,0.165,406,16,0.6,0.18,399.9486667,0.138857143,0.010320268,1,1.487579892,0.010161031,0.001333091,1,2,2,2/2,2.96484,2.79196,0.0933723,0.0972074,0.0886347,0.0894415,21001.2,27231,23468.2,27829,31208.2,33605.6,37497.5,40258.7,2.01248,2.05527,0.124671,0,22.9514,999.9,57.447,27.05,20.7878,61.8428,32.2155,1,-0.0863516,1.21466,20.1818,5.26521,12.0159,4.9998,3.288,9999,564.3,9999,9999,1.87822,1.88324,1.8811,1.87828,1.87803,1.88019,1.87912,1.87516,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.907,0.165,2,514.153,518.603,21.9762,26.0008,30.0002,26.043,26.0174,20.5263,27.8364,56.8551,21.9579,405.871,16.3586,99.9835,100.405
ME034,plant_1,19,1563814095,2757,20190722 11:48:14,11:48:14,1563814095,0.001963016,19.5632757,399.99,148.9115013,14.80230074,39.76034237,0.130411007,3.434294259,0.12772105,0.080062717,2.42E+02,25.48137764,25.0031,3.180265303,54.13286977,1.689906499,3.121775191,1.490358804,-86.56898531,-57.58154802,-3.541110455,93.98464557,-0.041157371,0.046202755,3.453468898,0,0,1,0,52887.97317,MPF-6923-20190722-11_05_29,73.07115385,579.5048462,506.4336923,0.873907605,-0.301772944,MPF-6958-20190722-11_51_26,213.4747692,249.237,0.143486845,0.5,1261.2615,19.5632757,90.48721666,0.478408102,0.015750143,1.325115638,DARK-6959-20190722-11_51_29,130,119.237,0.299925617,0.734737009,0.203003202,0.652144301,6958,300,300,300,7147.07,241.588,-0.00483724,1.69041,-,-,-,-,-,-,-,-,-,-,1500.06,1261.2615,0.840807368,0.191614736,1563814095,399.99,405.87,17.0005,16.4429,500.06,99.2034,0.199941,24.6921,25.0031,999.9,0,0,10005,0,6.31032,-5.88016,406.907,412.655,0.557573,399.063,405.87,16.8375,16.4429,1.6865,1.63119,14.7728,14.2566,1500.06,23:21:07,0.0270052,0,213.614,4.99951,3896.4,13592.3,40.312,41.875,41.312,41.812,42.687,1454.69,40.37,0,150,213.4747692,-1.092923061,-23.94393164,3899.515385,15,1563814036,11:47:15,20,0.927,0.163,406,16,0.47,0.2,399.9801429,0.058285714,0.00893514,1,1.489000281,-0.013711985,0.001990737,1,2,2,2/2,2.96492,2.79161,0.093382,0.0972072,0.0887227,0.0895965,21004.7,27233.2,23472.1,27831.1,31210.1,33602.8,37503.6,40262.2,2.01297,2.05537,0.125773,0,22.9359,999.9,57.093,27.15,20.7811,61.8728,32.2436,1,-0.0902795,0.858333,20.1837,5.26296,12.0159,4.9998,3.2877,9999,564.4,9999,9999,1.87833,1.88325,1.88114,1.87829,1.87805,1.88019,1.87912,1.87516,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.927,0.163,2,514.136,518.308,22.0308,25.9616,29.9998,26.0056,25.9811,20.5287,27.6032,55.6276,21.9919,405.82,16.3444,99.9998,100.413
ME034,plant_2,1,1563831250,0,20190722 16:34:09,14:31:09,1563831250,0.001577497,-0.763785056,399.907,401.9578147,39.94748047,39.74366585,0.103936251,3.402573266,0.102204149,0.064030811,1.73514E-06,25.64156652,24.9964,3.178995204,49.86965293,1.682571663,3.373938986,1.496423541,-69.56762383,183.806409,11.4838432,125.7226301,-0.041097166,0.046135169,3.449468794,0,0,1,0,52582.56755,MPF-7098-20190722-16_37_22,82.75192308,624.4570769,541.7051538,0.867481808,-0.225061996,-,0,0,#DIV/0!,0.5,0.000182664,-0.763785056,#DIV/0!,#DIV/0!,-2949.249502,#DIV/0!,-,0,0,#DIV/0!,1,0,1.152761927,7098,300,300,300,7119.04,748.924,-0.0059218,0.712341,-,-,-,-,-,-,-,-,-,-,0.00434958,0.000182664,0.041995884,0.009499069,1563831250,399.907,399.86,16.9303,16.382,500.054,99.1822,0.200071,25.9984,24.9964,999.9,0,0,9992.5,0,0.241611,0.0794678,406.828,406.519,0.551317,399.225,399.86,16.7833,16.382,1.67949,1.6248,14.7081,14.1961,0.00434958,0:00:00,0,0,170.1,0.00499951,2.1,-1.4,38.062,42.5,40.562,42.312,41.125,0,0,0,1422.5,168.9192308,6.629059895,6.683760185,3.265384615,15,1563831268,16:34:27,95,0.682,0.147,400,16,0.58,0.16,399.9905714,-0.306857143,0.018889582,1,1.494413387,0.001955378,0.000968894,1,2,2,2/2,2.96249,2.79164,0.0927835,0.0954698,0.0879402,0.0887862,20977.2,27155.2,23436.1,27706.9,31214.1,33501.6,37476.1,40102.6,1.97505,2.00793,0.0025779,0,24.9541,999.9,49.426,29.024,20.0681,61.6933,29.0224,1,0.114959,1.08466,20.1938,5.26177,12.0159,4.9982,3.28702,9999,569.1,9999,9999,1.87836,1.88338,1.88126,1.87836,1.8781,1.88025,1.87924,1.87529,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.682,0.147,2,511.852,508.88,24.4509,28.6214,30.0006,28.564,28.5144,20.3906,25.1443,46.6509,24.449,399.873,16.4142,99.8957,99.9948
ME034,plant_2,2,1563824067,150.5,20190722 14:34:27,14:34:27,1563824067,0.000924825,1.434353982,400.008,352.3999885,35.02681378,39.75881436,0.060403469,3.405259348,0.059814482,0.037436491,8.23844086,25.35243652,24.9852,3.176873043,51.15470418,1.67759956,3.279462928,1.499273483,-40.78478739,98.05239704,6.106196321,71.61224684,-0.041138297,0.046181342,3.452201811,0,0,1,0,52717.79735,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7011-20190722-14_37_39,225.6253077,642.744,0.648965517,0.5,42.16543617,1.434353982,13.68195704,0.759157612,0.040242063,-0.028451332,DARK-7012-20190722-14_37_42,154.8,487.944,0.854849516,-0.038936756,0.744865346,-0.033758075,7011,300,300,300,7121.51,625.434,-0.00588887,-4.49567,-,-,-,-,-,-,-,-,-,-,50.0366,42.16543617,0.842691873,0.195383746,1563824067,400.008,400.646,16.8781,16.5566,499.998,99.1951,0.199948,25.5193,24.9852,999.9,0,0,10001.2,0,0.227399,-0.638245,406.875,407.391,0.321451,399.276,400.646,16.7091,16.5566,1.67422,1.64234,14.6595,14.3619,50.0366,21:36:29,0.0996589,0,223.99,4.99951,139.582,406.448,37.812,42.375,40.25,42.625,41.187,40.55,4.49,0,6723,225.6253077,-13.03446152,-5.117299136,140.1041923,15,1563824003,14:33:22,49,0.732,0.169,400,17,0.95,0.22,399.989619,0.200571429,0.014920348,1,1.49344915,0.024316684,0.002602468,1,2,2,2/2,2.96249,2.79159,0.0928444,0.0956695,0.0877014,0.089526,20938.1,27150.6,23393.4,27707.8,31158.8,33469.6,37399.9,40096.9,1.97698,2.01538,-0.0126995,0,25.1935,999.9,51.642,28.54,20.388,61.911,28.9744,1,0.0996367,1.65857,20.1895,5.26401,12.0159,4.99825,3.28755,9999,567.1,9999,9999,1.87842,1.88339,1.88126,1.87836,1.8781,1.8803,1.87924,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.732,0.169,2,511.622,512.606,23.5088,28.4629,30.0005,28.3923,28.3403,20.3345,25.5925,45.5688,23.5172,400.641,16.5704,99.7006,99.9877
