species,rep,obs,time,elapsed,date,hhmmss,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_?F,Qin,Qabs,alpha,convert,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,?CO2,CO2_s_d,CO2_r_d,?H2O,CO2_a,CO2_b,H2O_a,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,VPDleaf:MN,VPDleaf:SLP,VPDleaf:SD,VPDleaf:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,CO2_hrs,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
ME034,plant_1,36,1566492944,4302,20190822 11:55:43,11:55:43,1566492944,0.000933742,13.76732574,595.552,219.7653401,21.84005094,59.18533839,0.060745766,3.427978113,0.060154026,0.037648951,241.6868993,25.52978884,25.0497,3.1891114,54.55262039,1.684324304,3.08752227,1.504787097,-41.1780035,-100.1850435,-6.168180703,94.15567159,-0.041157447,0.04620284,3.453473923,0,0,1,0,52920.32661,MPF-8826-20190822-10_47_33,61.63461538,461.0293846,399.3947692,0.866310874,-0.655542971,MPF-8895-20190822-11_59_16,159.3597692,176.295,0.096061889,0.5,1261.32,13.76732574,60.58239111,0.442979098,0.011434742,1.615101873,DARK-8896-20190822-11_59_18,98.2,78.095,0.216854226,0.784761093,0.147699058,0.712914656,8895,300,300,300,7148.64,175.76,-0.00483798,2.39581,1500.13,1261.32,0.84080713,0.191614261,1566492944,595.552,599.929,16.9485,16.668,500.027,99.1788,0.20016,24.5076,25.0497,999.9,0,0,10007.5,0,6.36717,-4.41357,605.781,610.098,0.277493,594.252,599.929,16.7805,16.668,1.68064,1.65312,14.7188,14.4631,1500.13,0.973003,0.0269973,0,158.721,4.99951,2979.19,13593,42.437,44,43.437,43.875,44.687,1454.77,40.36,0,84.29999995,159.3597692,-1.381606833,-10.12444447,2980.026154,15,1566492967,11:56:06,37,1.3,0.168,600,17,0.44,0.22,595.4808571,0.392415584,0.023705104,1,1.508091313,-0.02181182,0.002455424,1,2,2,2/2,2.96422,2.79186,0.124793,0.12904,0.0883397,0.0903271,20300.8,26257,23502.3,27816.4,31271.7,33565.9,37559.7,40247,1.9981,2.0407,0.114679,0,23.1653,999.9,54.12,27.865,20.5461,61.6003,32.1795,1,-0.0319538,2.69769,20.1918,5.26386,12.0159,4.99935,3.288,622.4,9999,9999,9999,1.87813,1.88311,1.88106,1.87819,1.8779,1.88004,1.87908,1.875,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.3,0.168,2,510.017,514.118,20.6392,26.6394,30.0002,26.6498,26.6185,28.1194,25.1385,43.6184,20.611,600,16.7246,100.141,100.369
ME034,plant_1,37,1566493032,4390,20190822 11:57:11,11:57:11,1566493032,0.000884803,14.02490981,695.463,293.6837712,29.18517042,69.11245418,0.058058085,3.424185095,0.057516705,0.035996161,241.6469996,25.46071481,24.9962,3.178957297,54.92587115,1.687645988,3.072588478,1.491311309,-39.01979674,-105.1508182,-6.47669468,90.99968997,-0.04109982,0.046138149,3.449645206,0,0,1,0,52863.59397,MPF-8826-20190822-10_47_33,61.63461538,461.0293846,399.3947692,0.866310874,-0.655542971,MPF-8897-20190822-12_00_44,159.3683462,178.844,0.10889744,0.5,1261.11,14.02490981,68.66582561,0.389412002,0.011640898,1.577829755,DARK-8898-20190822-12_00_46,109.2,69.644,0.279645825,0.802051781,0.166161216,0.7065325,8897,300,300,300,7148.43,175.486,-0.00483779,1.68959,1499.88,1261.11,0.840807265,0.19161453,1566493032,695.463,699.937,16.9824,16.7166,500.007,99.1762,0.199977,24.4266,24.9962,999.9,0,0,9993.75,0,6.36717,-4.58789,707.358,711.836,0.260784,694.049,699.937,16.8094,16.7166,1.68375,1.65789,14.7475,14.5077,1499.88,0.973003,0.0269973,0,159.206,4.99951,2980.34,13590.8,42.437,44,43.5,43.875,44.687,1454.52,40.36,0,87.5999999,159.3683462,0.125641041,-10.1476923,2981.554615,15,1566493052,11:57:31,38,1.414,0.173,700,17,0.42,0.28,695.3284286,0.42561039,0.024874105,1,1.495665447,-0.011361684,0.001649002,1,2,2,2/2,2.96416,2.79155,0.138922,0.143488,0.0884473,0.0905147,19973.3,25821.9,23502.5,27816.9,31269.2,33559.9,37560.3,40246.9,1.99805,2.0403,0.114348,0,23.1172,999.9,53.986,27.926,20.5671,62.0403,32.2476,1,-0.0322307,2.51009,20.1948,5.26371,12.0159,4.9994,3.28797,622.4,9999,9999,9999,1.87808,1.88316,1.88104,1.87817,1.8779,1.88004,1.87901,1.875,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.414,0.173,2,510.068,513.913,20.5421,26.6484,30,26.6588,26.6269,31.8937,24.8885,43.2484,20.545,700,16.701,100.143,100.37
ME034,plant_1,38,1566493116,4474,20190822 11:58:35,11:58:35,1566493116,0.000950929,14.45087368,795.308,402.8233018,40.0280093,79.02868548,0.061758957,3.415504268,0.061145211,0.038270391,241.6805153,25.46503369,24.9917,3.178104503,54.31145198,1.670426821,3.075643829,1.507677682,-41.93598675,-100.9989614,-6.237154804,92.50841243,-0.040968039,0.045990213,3.440882745,0,0,1,0,52697.81157,MPF-8826-20190822-10_47_33,61.63461538,461.0293846,399.3947692,0.866310874,-0.655542971,MPF-8899-20190822-12_02_08,159.6482692,178.708,0.106652924,0.5,1261.2864,14.45087368,67.2599414,0.42923652,0.011976992,1.579791529,DARK-8900-20190822-12_02_10,102,76.708,0.248471226,0.786346179,0.16280157,0.706873015,8899,300,300,300,7148.37,175.588,-0.00483775,2.22578,1500.09,1261.2864,0.840807152,0.191614304,1566493116,795.308,799.955,16.8104,16.5247,500.033,99.1683,0.200354,24.4432,24.9917,999.9,0,0,9962.5,0,6.34016,-4.92169,808.635,813.396,0.295765,793.62,799.955,16.6474,16.5247,1.66805,1.63872,14.6023,14.3278,1500.09,0.973007,0.0269931,0,159.42,4.99951,2984.38,13592.7,42.437,44.062,43.5,43.937,44.75,1454.73,40.36,0,83.70000005,159.6482692,-2.410290604,-15.05196583,2986.393462,15,1566493134,11:58:54,39,1.688,0.163,800,17,0.6,0.28,795.017619,0.37012987,0.027195021,1,1.506414503,0.0022197,0.000849494,1,2,2,2/2,2.96422,2.79166,0.151998,0.156884,0.0878097,0.0897467,19670.9,25418,23503.6,27816.8,31293.5,33588.8,37562.1,40246.8,1.99825,2.03985,0.115726,0,23.09,999.9,53.888,27.946,20.5547,61.8302,32.2796,1,-0.0330335,2.09497,20.2007,5.26326,12.0159,5.0001,3.28797,622.5,9999,9999,9999,1.8781,1.88312,1.88098,1.87814,1.8779,1.88004,1.87898,1.875,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.688,0.163,2,510.288,513.661,20.9115,26.6552,29.9999,26.6673,26.6341,35.5543,26.0817,42.8738,20.9137,800,16.5413,100.147,100.37
ME034,plant_1,39,1566493199,4557,20190822 11:59:58,11:59:58,1566493199,0.000800797,14.63244109,895.299,425.0500802,42.23822407,88.9679629,0.051957522,3.420187047,0.051522976,0.032240599,241.6773234,25.54389729,25.0324,3.185824828,54.44313884,1.679134296,3.084198178,1.506690532,-35.31515943,-100.0864165,-6.175047376,100.1007,-0.041039109,0.046069995,3.445609549,0,0,1,0,52777.40649,MPF-8826-20190822-10_47_33,61.63461538,461.0293846,399.3947692,0.866310874,-0.655542971,MPF-8901-20190822-12_03_31,159.7300769,179.291,0.109101534,0.5,1261.2696,14.63244109,68.8032239,0.42886146,0.012121107,1.571402829,DARK-8902-20190822-12_03_33,102.4,76.891,0.254398084,0.785597602,0.166254667,0.705413306,8901,300,300,300,7148.28,175.982,-0.00483773,1.57797,1500.07,1261.2696,0.840807163,0.191614325,1566493199,895.299,899.99,16.8974,16.6568,499.976,99.1723,0.200047,24.4896,25.0324,999.9,0,0,9979.38,0,6.31032,-4.85754,910.514,915.235,0.235645,893.445,899.99,16.7294,16.6568,1.67526,1.65189,14.6691,14.4516,1500.07,0.973007,0.0269931,0,159.514,4.99951,2985.52,13592.5,42.5,44.125,43.562,43.937,44.75,1454.71,40.36,0,82.5,159.7300769,-0.954324762,-15.91623932,2987.232692,15,1566493219,12:00:18,40,1.854,0.168,900,17,0.72,0.16,895.1281905,0.337246753,0.028998553,1,1.510303926,-0.011709905,0.001569102,1,2,2,2/2,2.96408,2.7915,0.164295,0.169448,0.0881308,0.0902718,19386.1,25039.3,23504.1,27816.9,31283.8,33570.7,37563.1,40247.4,1.99778,2.03997,0.117078,0,23.1085,999.9,53.833,28.006,20.6046,62.1102,32.2476,1,-0.0313491,2.47915,20.1949,5.26281,12.0159,5.0004,3.28795,622.5,9999,9999,9999,1.87813,1.88314,1.881,1.87819,1.87789,1.88004,1.87899,1.875,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.854,0.168,2,510.006,513.818,20.8106,26.6575,30.0002,26.6722,26.6409,39.1493,25.3864,42.8738,20.8043,900,16.6917,100.15,100.371
ME034,plant_1,40,1566493283,4641,20190822 12:01:22,12:01:22,1566493283,0.000838501,14.67404755,995.247,542.1075642,53.87331778,98.90520154,0.054498511,3.419816766,0.054020582,0.033805454,241.6773234,25.51152368,25.0107,3.181706549,54.44842378,1.676886723,3.079770922,1.504819826,-36.97791309,-100.4996299,-6.199785353,97.999995,-0.041033488,0.046063685,3.445235786,0,0,1,0,52774.83625,MPF-8826-20190822-10_47_33,61.63461538,461.0293846,399.3947692,0.866310874,-0.655542971,MPF-8903-20190822-12_04_55,159.7290769,178.383,0.104572314,0.5,1261.2696,14.67404755,65.94694031,0.384470493,0.012154095,1.584491709,DARK-8904-20190822-12_04_57,109.8,68.583,0.27199048,0.804734447,0.159778854,0.707686746,8903,300,300,300,7148.21,176.548,-0.00483765,2.47768,1500.07,1261.2696,0.840807163,0.191614325,1566493283,995.247,999.986,16.8739,16.622,500.044,99.1774,0.200143,24.4656,25.0107,999.9,0,0,9977.5,0,6.36717,-4.83209,1012.23,1016.89,0.249889,993.299,999.986,16.7039,16.622,1.67331,1.64853,14.651,14.4201,1500.07,0.973007,0.0269931,0,159.561,4.99951,2987.51,13592.5,42.5,44.125,43.562,43.937,44.75,1454.71,40.36,0,83.29999995,159.7290769,-0.313367535,-19.37299147,2989.641538,15,1566493300,12:01:40,41,1.948,0.17,1000,17,0.87,0.31,995.1336667,0.459896104,0.026431102,1,1.505065675,-0.002512811,0.000810498,1,2,2,2/2,2.96424,2.79158,0.17589,0.181279,0.0880347,0.0901375,19117,24682,23504,27816.1,31287.7,33575.3,37563.1,40246,1.99787,2.0396,0.116974,0,23.0885,999.9,53.711,28.047,20.6078,62.1102,32.1835,1,-0.0308765,2.42468,20.1961,5.26461,12.0159,4.99955,3.28797,622.5,9999,9999,9999,1.87805,1.88309,1.88097,1.87808,1.87785,1.88004,1.87897,1.875,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.948,0.17,2,510.139,513.615,20.6913,26.662,30.0001,26.679,26.6476,42.6769,25.6601,42.5028,20.6879,1000,16.6605,100.15,100.367
ME034,plant_1,41,1566493373,4731,20190822 12:02:52,12:02:52,1566493373,0.000725639,15.00642679,1195.129,659.3888145,65.52927505,118.7704966,0.047132939,3.424602661,0.046775505,0.029266579,241.6709243,25.52731698,25.0389,3.18705932,54.67859507,1.683149074,3.07825955,1.503910246,-32.00069285,-107.3607044,-6.614453987,95.69507305,-0.041106163,0.046145269,3.450066702,0,0,1,0,52866.00811,MPF-8826-20190822-10_47_33,61.63461538,461.0293846,399.3947692,0.866310874,-0.655542971,MPF-8905-20190822-12_06_25,159.7401154,179.279,0.108985908,0.5,1261.235992,15.00642679,68.72847497,0.399818161,0.012417953,1.571574945,DARK-8906-20190822-12_06_27,107.6,71.679,0.272588689,0.797190038,0.166084294,0.705443352,8905,300,300,300,7148.08,175.45,-0.00483758,1.80417,1500.03,1261.235992,0.840807179,0.191614357,1566493373,1195.129,1199.98,16.9367,16.7187,499.999,99.1791,0.199709,24.4574,25.0389,999.9,0,0,9995,0,6.31032,-4.89331,1215.67,1220.38,0.21394,1193.14,1199.98,16.7627,16.7187,1.67937,1.65815,14.707,14.5101,1500.03,0.973007,0.0269931,0,160.011,4.99951,2987.21,13592.1,42.562,44.187,43.625,44,44.75,1454.68,40.36,0,89.29999995,159.7401154,-0.782051282,-15.63897439,2989.178462,15,1566493391,12:03:11,42,1.997,0.174,1200,17,0.63,0.21,1195.050476,0.478441558,0.031087617,1,1.504907948,-0.014775019,0.00189169,1,2,2,2/2,2.96412,2.7913,0.197336,0.203133,0.0882623,0.0905191,18619.7,24022.7,23504.1,27815.5,31281.1,33562.5,37563.3,40245.9,1.9979,2.0401,0.118658,0,23.089,999.9,53.589,28.087,20.6098,61.9302,32.0593,1,-0.0305437,2.41475,20.1959,5.26401,12.0159,5.0002,3.28797,622.5,9999,9999,9999,1.87808,1.8831,1.88095,1.87817,1.87789,1.88004,1.87899,1.875,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.997,0.174,2,510.242,514.064,20.7476,26.671,30.0001,26.688,26.6566,49.5329,25.3472,42.5028,20.7211,1200,16.7012,100.15,100.366
ME034,plant_1,42,1566493463,4821,20190822 12:04:22,12:04:22,1566493463,0.000745926,14.85365407,1495.08,970.9282858,96.49484938,148.5872041,0.048473267,3.422708131,0.048095096,0.030093166,241.6709243,25.52960326,25.0159,3.182692994,54.52341122,1.679005194,3.079420668,1.503687799,-32.89535752,-101.8947275,-6.280642937,100.6001963,-0.041077389,0.046112967,3.448154347,0,0,1,0,52829.49557,MPF-8826-20190822-10_47_33,61.63461538,461.0293846,399.3947692,0.866310874,-0.655542971,MPF-8907-20190822-12_07_55,159.7843846,178.18,0.103241752,0.5,1261.235992,14.85365407,65.10610681,0.458974071,0.012296824,1.587436214,DARK-8908-20190822-12_07_57,96.4,81.78,0.224940271,0.775717472,0.157840788,0.708195015,8907,300,300,300,7148.05,175.866,-0.00483758,2.27025,1500.03,1261.235992,0.840807179,0.191614357,1566493463,1495.08,1499.96,16.8941,16.67,500.009,99.1841,0.200016,24.4637,25.0159,999.9,0,0,9987.5,0,6.31032,-5.44434,1520.2,1525.39,0.228121,1492.52,1499.96,16.7241,16.67,1.67603,1.6534,14.6762,14.4657,1500.03,0.973007,0.0269931,0,159.684,4.99951,2988.36,13592.1,42.562,44.187,43.625,44.062,44.812,1454.68,40.36,0,89.29999995,159.7843846,-0.898119662,-13.6974359,2990.056538,15,1566493487,12:04:46,43,2.567,0.17,1500,17,1.09,0.21,1494.501429,0.347532468,0.045803484,1,1.505815862,-0.01106895,0.001530483,1,2,2,2/2,2.96413,2.79154,0.226019,0.232352,0.0881149,0.0903289,17954,23141.1,23503.5,27814.4,31287.5,33570.6,37563,40245.1,1.99787,2.04037,0.115838,0,23.1124,999.9,53.437,28.127,20.597,61.8702,32.2236,1,-0.0289634,2.47464,20.1951,5.26476,12.0159,5.00005,3.28795,622.6,9999,9999,9999,1.87808,1.8831,1.88098,1.87812,1.87788,1.88004,1.87898,1.875,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,2.567,0.17,2,510.332,514.373,20.674,26.6845,30.0001,26.6992,26.6678,59.3259,25.4979,42.1293,20.6598,1500,16.6806,100.149,100.363
ME034,plant_2,20,1566499519,3047,20190822 13:45:18,13:45:18,1566499519,0.001529375,14.34922518,394.716,154.7132146,15.37093332,39.21548221,0.099836406,3.396773013,0.09823444,0.061538314,241.6858653,25.40165815,25.0273,3.184856519,54.28705684,1.675934409,3.087171246,1.50892211,-67.44542083,-95.5189528,-5.934198584,72.78729305,-0.040981367,0.046005175,3.441769394,0,0,1,0,52702.82265,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8951-20190822-13_48_51,192.6632692,222.01,0.132186527,0.5,1261.3119,14.34922518,83.36421953,0.500923382,0.012005998,1.446288975,DARK-8952-20190822-13_48_53,110.8,111.21,0.263885719,0.742748458,0.186928263,0.671617935,8951,300,300,300,7145.61,216.02,-0.00483613,1.55815,1500.12,1261.3119,0.840807336,0.191614671,1566499519,394.716,399.949,16.8688,16.3426,500.049,99.1508,0.200334,24.5057,25.0273,999.9,0,0,9967.5,0,6.31032,-5.23071,401.494,406.594,0.532194,393.625,399.949,16.7188,16.3426,1.67315,1.62038,14.6495,14.154,1500.12,0.972999,0.0270011,0,192.499,4.99951,3527.17,13592.9,41.187,42.812,42.187,42.687,43.5,1454.75,40.37,0,266.5,192.6632692,-0.941162402,-12.44717951,3528.606923,15,1566499536,13:45:36,68,1.091,0.15,400,16,0.44,0.19,394.7667619,-0.463948052,0.026124072,1,1.504296878,0.017834716,0.002042438,1,2,2,2/2,2.9646,2.79168,0.0922822,0.095997,0.0881479,0.0890826,21111.3,27282.8,23563.9,27845.5,31361.4,33647.2,37661.4,40292.6,2.00423,2.03542,0.122786,0,23.0095,999.9,47.882,29.225,19.6775,61.8777,32.0393,1,-0.0647561,1.79172,20.2041,5.26416,12.0159,4.99985,3.28795,624.2,9999,9999,9999,1.87818,1.88311,1.88102,1.8782,1.8779,1.88004,1.879,1.87502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.091,0.15,2,511.052,507.092,21.3771,26.2754,29.9998,26.3144,26.2896,20.349,23.1627,36.8927,21.3854,400,16.3518,100.409,100.479
ME034,plant_2,21,1566499611,3139,20190822 13:46:50,13:46:50,1566499611,0.001339571,12.98329816,295.322,53.34938781,5.300343197,29.34069195,0.088473904,3.402341965,0.08721538,0.054621195,241.6746934,25.41850801,25.0077,3.181137568,54.9077491,1.692592372,3.082611105,1.488545196,-59.07506441,-96.6110325,-5.990883806,79.99771265,-0.041066519,0.046100765,3.44743184,0,0,1,0,52812.31195,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8953-20190822-13_50_23,191.4411154,215.403,0.111242112,0.5,1261.2531,12.98329816,70.15222922,0.498614225,0.010923566,1.521323358,DARK-8954-20190822-13_50_25,108,107.403,0.223102563,0.753153647,0.159334162,0.685437646,8953,300,300,300,7145.25,212.982,-0.00483581,2.48531,1500.05,1261.2531,0.840807373,0.191614747,1566499611,295.322,300.005,17.0364,16.5755,499.959,99.1517,0.199828,24.481,25.0077,999.9,0,0,9988.12,0,6.31032,-4.54913,300.573,305.061,0.448854,294.365,300.005,16.8744,16.5755,1.688,1.64349,14.7865,14.3727,1500.05,0.972995,0.0270052,0,191.356,4.99951,3499.26,13592.3,41.25,42.875,42.312,42.75,43.625,1454.68,40.37,0,91.79999995,191.4411154,-3.603247852,-59.27521362,3506.307692,15,1566499634,13:47:13,69,0.957,0.162,300,17,0.59,0.22,295.5172857,-0.485922078,0.026371238,1,1.502198845,-0.047291399,0.005052247,1,2,2,2/2,2.9644,2.79136,0.0733094,0.0765431,0.0887601,0.0900166,21554.7,27872.2,23566.1,27847.6,31342.1,33613.9,37665,40295.2,2.00417,2.03635,0.120401,0,23.029,999.9,47.955,29.225,19.7065,61.4977,32.1274,1,-0.0658384,2.40849,20.1961,5.26326,12.0159,4.9994,3.28778,624.3,9999,9999,9999,1.87814,1.88311,1.88102,1.87817,1.8779,1.88004,1.87898,1.875,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.957,0.162,2,510.689,507.419,20.7839,26.241,29.9999,26.2801,26.256,16.2096,21.9372,37.3998,20.7804,300,16.5593,100.419,100.486
ME034,plant_2,22,1566499712,3240,20190822 13:48:31,13:48:31,1566499712,0.002145058,12.41076054,195.508,48.37702386,4.806270479,19.42377298,0.140508732,3.404483638,0.137364807,0.086129615,241.6379857,25.43260693,24.9931,3.178369796,53.37143875,1.664752898,3.1191831,1.513616898,-94.59705212,-57.79754014,-3.585085139,85.65830826,-0.041099283,0.046137545,3.449609487,0,0,1,0,52817.68412,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8955-20190822-13_52_04,190.5728077,216.188,0.118485727,0.5,1261.0599,12.41076054,74.70879942,0.519862342,0.010471226,1.512168184,DARK-8956-20190822-13_52_06,103.8,112.388,0.227917503,0.744166077,0.169443336,0.68379568,8955,300,300,300,7145.06,211.938,-0.00483573,2.58945,1499.82,1261.0599,0.840807497,0.191614994,1566499712,195.508,199.998,16.7564,16.0183,500.061,99.1501,0.200172,24.6782,24.9931,999.9,0,0,9996.25,0,6.31032,-4.10683,199.234,203.253,0.762148,194.934,199.998,16.6184,16.0183,1.66378,1.58821,14.5626,13.8449,1499.82,0.972995,0.0270052,0,190.706,4.99951,3487.94,13590.2,41.375,43,42.437,42.875,43.687,1454.45,40.37,0,100.5999999,190.5728077,-2.116410241,-39.61230773,3493.691538,15,1566499733,13:48:53,70,0.574,0.138,200,16,0.31,0.13,195.9544762,-0.474545455,0.026290717,1,1.511765253,-0.005851349,0.001559999,1,2,2,2/2,2.96469,2.79177,0.0516119,0.0543183,0.0877716,0.0877997,22060.9,28545.6,23567.6,27850.1,31377,33697.1,37667,40299.1,2.0054,2.035,0.117011,0,23.0702,999.9,47.857,29.225,19.6675,61.4177,31.8349,1,-0.0724467,1.01246,20.2108,5.26311,12.0159,5.0002,3.288,624.3,9999,9999,9999,1.87814,1.88312,1.88098,1.8782,1.8779,1.88004,1.87899,1.875,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.574,0.138,2,511.218,506.124,22.2477,26.2111,30,26.2469,26.2219,11.8869,24.6882,37.0291,22.2542,200,16.064,100.424,100.496
ME034,plant_2,23,1566499824,3352.5,20190822 13:50:24,13:50:24,1566499824,0.002878167,8.225663629,97.0382,26.61646137,2.644353475,9.640774476,0.196143527,3.411190695,0.19008645,0.119332654,241.6651174,25.40303619,24.9575,3.171629801,54.19128065,1.704245145,3.144869664,1.467384655,-126.9271511,-26.11438401,-1.61747466,87.00610767,-0.041201947,0.046252795,3.456429266,0,0,1,0,52919.78958,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8957-20190822-13_53_56,193.5783846,214.61,0.097999233,0.5,1261.2027,8.225663629,61.79844862,0.517263874,0.007151702,1.530639837,DARK-8958-20190822-13_53_59,103.6,111.01,0.189456944,0.747417874,0.140590725,0.687096347,8957,300,300,300,7144.81,209.468,-0.00483549,2.0742,1499.99,1261.2027,0.840807406,0.191614811,1566499824,97.0382,100.015,17.1539,16.1638,499.989,99.1503,0.200002,24.8155,24.9575,999.9,0,0,10021.2,0,6.31032,-2.73075,98.9824,101.658,0.992188,96.7102,100.015,17.0179,16.1638,1.70102,1.60264,14.9057,13.9842,1499.99,0.972999,0.0270011,0,193.05,4.99951,3539.29,13591.7,41.5,43.062,42.5,42.937,43.812,1454.62,40.37,0,112.0999999,193.5783846,-3.364649562,-54.17641029,3545.863846,15,1566499843,13:50:42,71,0.328,0.136,100,16,0.32,0.15,97.34810952,-0.666888312,0.033841281,0,1.474919322,-0.058197678,0.006240131,1,1,2,1/2,2.96454,2.79182,0.0269773,0.0287164,0.0893277,0.0883901,22637.2,29321.2,23570.7,27852.4,31325.6,33676.6,37671.7,40302.4,2.00608,2.0356,0.105985,0,23.2159,999.9,47.79,29.235,19.6506,61.3377,31.9151,1,-0.0763592,0.486408,20.2129,5.26072,12.0159,4.99775,3.28723,624.3,9999,9999,9999,1.8782,1.88314,1.88109,1.8782,1.8779,1.88004,1.87902,1.87502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.328,0.136,2,511.327,506.185,22.02,26.1736,29.9987,26.2097,26.1848,7.42398,24.7827,37.0291,22.0096,100,15.9183,100.437,100.504
ME034,plant_2,24,1566499908,3436,20190822 13:51:47,13:51:47,1566499908,0.003050961,4.540597967,48.367,10.93997797,1.086954125,4.805559052,0.203599362,3.403133091,0.197066384,0.12373599,241.6667134,25.53579119,25.0569,3.190480095,53.19531231,1.690038227,3.177043528,1.500441868,-134.547399,-12.98965555,-0.807556103,93.32210278,-0.041078621,0.046114351,3.448236254,0,0,1,0,52737.79321,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8959-20190822-13_55_20,199.5583462,211.906,0.058269487,0.5,1261.2111,4.540597967,36.74506171,0.448812209,0.004229808,1.56293175,DARK-8960-20190822-13_55_22,116.8,95.106,0.12983044,0.776903911,0.084060195,0.692752242,8959,300,300,300,7144.82,210.388,-0.00483545,1.6445,1500,1261.2111,0.8408074,0.191614801,1566499908,48.367,50.0079,17.0099,15.9602,499.987,99.1561,0.200053,24.9861,25.0569,999.9,0,0,9990.62,0,6.31032,-1.52988,49.317,50.819,1.05174,48.15,50.0079,16.8759,15.9602,1.68684,1.58255,14.7758,13.7899,1500,0.972999,0.0270011,0,199.304,4.99951,3650.69,13591.8,41.562,43.125,42.562,43.062,43.937,1454.63,40.37,0,83.20000005,199.5583462,-0.856170928,-5.175384624,3651.327692,15,1566499926,13:52:06,72,0.217,0.134,50,16,0.31,0.07,48.50214286,-0.494633766,0.025514992,1,1.507157878,-0.02826699,0.003034766,1,2,2,2/2,2.96455,2.79161,0.0136624,0.0146421,0.0887887,0.087584,22947.9,29746.4,23571.5,27852.6,31344.7,33705.9,37673,40303,2.00603,2.0354,0.106581,0,23.3058,999.9,47.741,29.235,19.628,61.8277,32.1474,1,-0.0740092,1.81257,20.2034,5.26476,12.0159,5,3.28797,624.3,9999,9999,9999,1.87819,1.88316,1.88104,1.8782,1.8779,1.88004,1.879,1.87501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.217,0.134,2,511.119,505.838,21.9463,26.1603,30.0002,26.1918,26.1641,5.19692,24.7033,37.0291,21.8856,50,15.9596,100.441,100.505
