species,rep,obs,time,elapsed,date,hhmmss,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_?F,ID,Duration,Fo,F1,F2,Fmax,T@HIR,T@F1,T@F2,T@Fmax,Qin,Qabs,alpha,convert,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,?CO2,CO2_s_d,CO2_r_d,?H2O,CO2_a,CO2_b,H2O_a,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,VPDleaf:MN,VPDleaf:SLP,VPDleaf:SD,VPDleaf:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,CO2_hrs,AccH2O_des,AccCO2_soda,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
ME304,plant_1,38,1563815861,4523.1,20190722 12:17:40,12:17:40,1563815861,0.000945353,21.49079898,793.534,216.3281409,21.50760509,78.89410887,0.061413264,3.431054671,0.060809055,0.038059449,241.6948792,25.6278972,25.0532,3.189776674,54.14783729,1.682017939,3.106343712,1.507758735,-41.6900805,-82.12890861,-5.054642406,112.8212477,-0.041108266,0.046147629,3.450206432,0,0,1,0,52842.55312,MPF-6923-20190722-11_05_29,73.07115385,579.5048462,506.4336923,0.873907605,-0.301772944,MPF-6996-20190722-12_20_53,207.6007308,240.757,0.13771674,0.5,1261.362,21.49079898,86.85533148,0.461697895,0.017277016,1.40701141,DARK-6997-20190722-12_20_55,129.6,111.157,0.298283232,0.752932201,0.19772849,0.668888842,6996,300,300,300,7143.68,234.668,-0.00483482,2.98131,-,-,-,-,-,-,-,-,-,-,1500.18,1261.362,0.840807103,0.191614207,1563815861,793.534,799.962,16.9181,16.6495,499.972,99.2214,0.199808,24.6092,25.0532,999.9,0,0,9991.25,0,6.31032,-6.77545,806.832,813.507,0.262506,791.968,799.962,16.7471,16.6495,1.67804,1.65199,14.6947,14.4525,1500.18,23:21:08,0.0269927,0,207.737,4.99951,3809.74,13593.5,41.375,43,42.437,42.812,43.75,1454.82,40.36,0,81.5999999,207.6007308,-1.424854695,###############################################################################################################################################################################################################################################################,3813.195,15,1563815890,12:18:10,39,1.566,0.171,800,17,0.37,0.16,793.1481429,0.368883117,0.026376912,1,1.511505975,-0.007686756,0.001574984,1,2,2,2-Feb,2.96483,2.79136,0.152148,0.157255,0.0884223,0.0904687,19669.6,25436.6,23502.8,27846.4,31266.3,33594.3,37554.9,40286.1,2.01463,2.05255,0.133634,0,22.8568,999.9,53.107,27.946,20.2467,62.0984,32.2035,1,-0.0998425,1.77676,20.1758,5.26491,12.0159,5.00115,3.288,9999,564.9,9999,9999,1.87836,1.88334,1.88118,1.87836,1.87805,1.88021,1.87914,1.87518,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.566,0.171,2,513.73,514.633,21.4507,25.8121,30.0001,25.8465,25.8189,35.6362,24.1048,47.7619,21.4343,800,16.6574,100.134,100.471
ME304,plant_1,39,1563815958,4620.1,20190722 12:19:17,12:19:17,1563815958,0.001059879,21.63722643,893.59,378.3338728,37.61222049,88.83662426,0.069952858,3.434465288,0.069170857,0.043301317,241.6565755,25.5377854,24.9874,3.177289798,54.6526808,1.691284933,3.094605622,1.486004866,-46.74064839,-81.74765108,-5.022914234,108.1453618,-0.041159964,0.046205666,3.453641135,0,0,1,0,52917.42359,MPF-6923-20190722-11_05_29,73.07115385,579.5048462,506.4336923,0.873907605,-0.301772944,MPF-6998-20190722-12_22_30,207.6058462,243.302,0.146715415,0.5,1261.1604,21.63722643,92.51583562,0.475548906,0.017395883,1.381833467,DARK-6999-20190722-12_22_32,127.6,115.702,0.308518036,0.743968225,0.20969263,0.663863505,6998,300,300,300,7143.69,235.476,-0.00483483,1.67184,-,-,-,-,-,-,-,-,-,-,1499.94,1261.1604,0.840807233,0.191614465,1563815958,893.59,900.117,17.0123,16.7112,499.99,99.2156,0.199819,24.5459,24.9874,999.9,0,0,10004.4,0,6.31032,-6.62842,908.952,915.414,0.301094,891.922,900.117,16.8413,16.7112,1.68789,1.65802,14.7855,14.5088,1499.94,23:21:07,0.0269969,0,207.15,4.99951,3809.04,13591.3,41.375,42.937,42.437,42.812,43.75,1454.58,40.36,0,96.70000005,207.6058462,-2.536068381,###############################################################################################################################################################################################################################################################,3811.533077,15,1563815979,12:19:39,40,1.668,0.171,900,17,0.53,0.23,893.4688571,0.434649351,0.024040216,1,1.489269306,-0.022101437,0.00237522,1,2,2,2-Feb,2.96489,2.79149,0.164487,0.169845,0.088786,0.0907103,19385.1,25057.9,23504.7,27847.6,31257,33587.6,37558.1,40287.8,2.01493,2.05277,0.132266,0,22.8133,999.9,53.003,27.966,20.2328,61.8184,32.3117,1,-0.102152,1.19271,20.1814,5.26371,12.0159,5.00065,3.28763,9999,564.9,9999,9999,1.87833,1.88328,1.88116,1.87834,1.87805,1.8802,1.87913,1.87521,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.668,0.171,2,513.82,514.669,21.4186,25.8004,29.9996,25.8343,25.8066,39.2405,24.2954,47.7619,21.4253,900,16.5801,100.143,100.475
ME304,plant_1,40,1563816040,4702.6,20190722 12:20:40,12:20:40,1563816040,0.000837463,21.55385151,993.503,341.7980341,33.97878583,98.766003,0.054699681,3.442348714,0.054221356,0.033930974,241.6597675,25.62104522,25.0286,3.185103318,54.40754438,1.68728805,3.101202359,1.497815269,-36.93212969,-82.97456342,-5.088593276,116.6644811,-0.041279548,0.046339909,3.461580274,0,0,1,0,53058.38266,MPF-6923-20190722-11_05_29,73.07115385,579.5048462,506.4336923,0.873907605,-0.301772944,MPF-7000-20190722-12_23_52,207.9287308,244.28,0.148809846,0.5,1261.1772,21.55385151,93.83779261,0.446536761,0.017329543,1.372297553,DARK-7001-20190722-12_23_54,135.2,109.08,0.333253293,0.754492887,0.212321209,0.661932354,7000,300,300,300,7143.72,235.892,-0.00483484,1.41826,-,-,-,-,-,-,-,-,-,-,1499.96,1261.1772,0.840807222,0.191614444,1563816040,993.503,999.972,16.9727,16.7348,500.04,99.2123,0.199582,24.5815,25.0286,999.9,0,0,10033.8,0,6.31032,-6.6416,1010.48,1016.99,0.233946,991.662,999.972,16.7977,16.7348,1.6835,1.66029,14.7452,14.5301,1499.96,23:21:07,0.0269969,0,207.491,4.99951,3814.37,13591.4,41.375,43,42.437,42.812,43.75,1454.6,40.36,0,82.20000005,207.9287308,-1.111555563,###############################################################################################################################################################################################################################################################,3818.107692,15,1563816061,12:21:01,41,1.841,0.175,1000,17,0.63,0.15,993.2991905,0.256051948,0.016340482,1,1.501470239,-0.010937535,0.001282606,1,2,2,2-Feb,2.96502,2.79151,0.176089,0.181671,0.0886157,0.0908022,19116.9,24701.8,23505.7,27848.4,31265,33586,37559.8,40289,2.01518,2.05325,0.134818,0,22.8126,999.9,52.954,27.986,20.2379,61.4684,32.1114,1,-0.10221,1.6047,20.1779,5.26326,12.0159,5.0011,3.288,9999,564.9,9999,9999,1.87836,1.88335,1.88123,1.87836,1.87806,1.88023,1.87916,1.87523,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.841,0.175,2,513.9,514.923,21.4367,25.7898,30.0001,25.8248,25.798,42.7731,23.9738,47.7619,21.432,1000,16.7487,100.147,100.478
ME304,plant_1,41,1563816126,4788.1,20190722 12:22:05,12:22:05,1563816126,0.000987318,21.44221025,1193.433,632.2558757,62.85550354,118.6447371,0.064270963,3.43647284,0.063610572,0.039815376,241.6613635,25.57512586,25.0278,3.18495144,54.20695761,1.679660405,3.098606672,1.505291035,-43.54072362,-85.27845705,-5.238436507,107.6037463,-0.041190405,0.046239839,3.455662869,0,0,1,0,52951.08673,MPF-6923-20190722-11_05_29,73.07115385,579.5048462,506.4336923,0.873907605,-0.301772944,MPF-7002-20190722-12_25_18,208.0919231,240.126,0.133405283,0.5,1261.1856,21.44221025,84.1244108,0.416972756,0.017240907,1.413336524,DARK-7003-20190722-12_25_20,140,100.126,0.319937648,0.772184537,0.191757843,0.67013481,7002,300,300,300,7143.79,236.4,-0.00483494,2.36278,-,-,-,-,-,-,-,-,-,-,1499.97,1261.1856,0.840807216,0.191614433,1563816126,1193.433,1199.97,16.8955,16.615,500.025,99.2146,0.200061,24.5675,25.0278,999.9,0,0,10011.9,0,6.31032,-6.63416,1213.85,1220.24,0.28751,1191.5,1199.97,16.7275,16.615,1.67697,1.64845,14.6849,14.4193,1499.97,23:21:07,0.0269969,0,208.029,4.99951,3816.63,13591.6,41.375,43,42.437,42.812,43.75,1454.61,40.36,0,85.20000005,208.0919231,-2.49627351,###############################################################################################################################################################################################################################################################,3820.461923,15,1563816147,12:22:27,42,1.934,0.168,1200,17,0.39,0.13,1193.285238,0.38025974,0.021956461,1,1.507151234,-0.014423987,0.001912482,1,2,2,2-Feb,2.96499,2.7918,0.197594,0.203564,0.0883472,0.0903325,18619.2,24041.5,23507,27848.6,31277.3,33605.3,37562.1,40289.9,2.0151,2.05385,0.134017,0,22.825,999.9,52.893,28.037,20.2744,61.7284,32.2236,1,-0.102256,1.84736,20.1751,5.26222,12.0159,4.9996,3.288,9999,564.9,9999,9999,1.87836,1.88336,1.88124,1.87836,1.87806,1.88022,1.87918,1.87524,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.934,0.168,2,513.742,515.245,21.2031,25.7794,30.0001,25.8139,25.7872,49.6363,24.671,47.7619,21.1924,1200,16.6535,100.153,100.48
ME304,plant_1,42,1563816223,4885.1,20190722 12:23:42,12:23:42,1563816223,0.000980547,21.39438575,1493.344,922.8486991,91.74754033,148.464899,0.063883988,3.437566898,0.063231689,0.039577857,241.6613635,25.52667101,24.9914,3.178047658,54.18437923,1.673976174,3.089407312,1.504071483,-43.24213308,-87.7704441,-5.387459996,105.2613263,-0.041206998,0.046258466,3.456764658,0,0,1,0,52980.45959,MPF-6923-20190722-11_05_29,73.07115385,579.5048462,506.4336923,0.873907605,-0.301772944,MPF-7004-20190722-12_26_55,207.9585385,243.047,0.144369038,0.5,1261.1856,21.39438575,91.03807583,0.470061346,0.017202986,1.384332438,DARK-7005-20190722-12_26_57,128.8,114.247,0.307128078,0.746514818,0.206432045,0.664367026,7004,300,300,300,7143.82,236.076,-0.00483487,3.27882,-,-,-,-,-,-,-,-,-,-,1499.97,1261.1856,0.840807216,0.191614433,1563816223,1493.344,1499.95,16.8378,16.5592,500.012,99.2179,0.199849,24.5178,24.9914,999.9,0,0,10015.6,0,6.31032,-7.11206,1518.41,1525.21,0.281622,1490.91,1499.95,16.6728,16.5592,1.67091,1.64297,14.6288,14.3678,1499.97,23:21:07,0.0269969,0,207.857,4.99951,3815.52,13591.6,41.375,43,42.437,42.875,43.75,1454.61,40.36,0,96.70000005,207.9585385,-1.769162401,###############################################################################################################################################################################################################################################################,3818.706923,15,1563816249,12:24:09,43,2.438,0.165,1500,17,0.82,0.14,1492.870952,0.386493506,0.061945042,1,1.502749332,-0.003335398,0.000712885,1,2,2,2-Feb,2.96497,2.79162,0.226353,0.232836,0.0881401,0.0901171,17953.3,23159.6,23508.1,27850,31287.7,33617.4,37564.2,40292.8,2.0153,2.05492,0.134222,0,22.7851,999.9,52.845,28.047,20.2681,61.9283,32.2155,1,-0.104164,1.44303,20.1796,5.26341,12.0159,5.00105,3.288,9999,565,9999,9999,1.87835,1.88333,1.88121,1.87835,1.87805,1.88021,1.87916,1.8752,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,2.438,0.165,2,513.754,515.886,21.3771,25.7686,30,25.8009,25.7742,59.4475,25.1369,47.7619,21.3859,1500,16.5281,100.158,100.486
ME304,plant_2,20,1563826828,2847,20190722 15:20:28,15:20:28,1563826828,0.00157045,16.27408952,394.043,131.3939606,13.05996394,39.16608761,0.103117618,3.397219429,0.101409813,0.063532217,241.6635215,25.49516534,25.0051,3.180644523,54.05255647,1.67901803,3.106269416,1.501626493,-69.25683643,-72.58269923,-4.510507425,95.31347837,-0.041015227,0.046043185,3.444021458,0,0,1,0,52727.29753,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7047-20190722-15_23_40,222.3165385,261.554,0.150016675,0.5,1261.1943,16.27408952,94.60008804,0.513675952,0.013111826,1.387488155,DARK-7048-20190722-15_23_43,127.2,134.354,0.292045354,0.729809778,0.219446341,0.669927311,7047,300,300,300,7139.68,252.16,-0.00483218,2.04892,-,-,-,-,-,-,-,-,-,-,1499.98,1261.1943,0.840807411,0.191614822,1563826828,394.043,400.016,16.8923,16.3464,500.028,99.1954,0.200066,24.6088,25.0051,999.9,0,0,9971.25,0,6.09713,-6.00528,400.779,406.663,0.541906,393.135,400.016,16.7403,16.3464,1.67524,1.62148,14.6689,14.1645,1499.98,23:21:07,0.0270006,0,222.461,4.99951,4037.54,13591.7,40.812,42.437,41.875,42.375,43.25,1454.61,40.37,0,152.5,222.3165385,-1.30810257,###############################################################################################################################################################################################################################################################,4040.251538,15,1563826849,15:20:48,67,0.908,0.152,400,16,0.39,0.4,393.9930952,0.037402597,0.008927778,1,1.503032389,-0.010256513,0.001455331,1,2,2,2-Feb,2.96482,2.79145,0.0923021,0.0961201,0.0883319,0.0891978,21091.4,27284.4,23541,27849.9,31322.8,33646.6,37622.7,40297.3,2.01262,2.04198,0.1266,0,22.9244,999.9,48.865,28.913,19.7137,62.0376,29.4872,1,-0.0896189,1.31443,20.1793,5.26431,12.0159,4.99995,3.28797,9999,567.9,9999,9999,1.87849,1.88339,1.88126,1.8784,1.87817,1.88034,1.87927,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.908,0.152,2,514.17,509.02,21.6296,25.9781,29.9999,26.034,26.0134,20.3465,23.5251,42.7994,21.616,400,16.3507,100.308,100.493
ME304,plant_2,21,1563826914,2957,20190722 15:21:54,15:21:54,1563826914,0.001662582,14.42471335,294.649,74.7890591,7.433706992,29.28682829,0.108837458,3.403940615,0.106940502,0.067005494,241.6549795,25.51510197,25.0186,3.183205291,53.80856613,1.675691351,3.114172094,1.507513941,-73.31988444,-67.40441542,-4.18162153,96.74905816,-0.041118102,0.046158671,3.450860033,0,0,1,0,52846.64444,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7049-20190722-15_25_06,221.2624231,257.21,0.13975964,0.5,1261.152,14.42471335,88.12907458,0.457252828,0.011645847,1.42781026,DARK-7050-20190722-15_25_09,139.6,117.61,0.305650684,0.757433674,0.20605281,0.677946433,7049,300,300,300,7139.37,249.456,-0.00483195,2.28854,-,-,-,-,-,-,-,-,-,-,1499.93,1261.152,0.840807238,0.191614476,1563826914,294.649,299.923,16.8588,16.2808,499.981,99.1955,0.200148,24.6513,25.0186,999.9,0,0,9996.25,0,6.25347,-5.15472,299.825,304.886,0.585079,293.86,299.923,16.7138,16.2808,1.67302,1.61498,14.6483,14.1025,1499.93,23:21:07,0.0270006,0,220.65,4.99951,4015.4,13591.2,40.937,42.5,41.937,42.437,43.312,1454.57,40.36,0,85.29999995,221.2624231,-3.80126495,###############################################################################################################################################################################################################################################################,4024.671538,15,1563826933,15:22:13,68,0.789,0.145,300,16,0.47,0.2,294.8257143,-0.499168831,0.027497433,1,1.50934523,-0.01142113,0.001260676,1,2,2,2-Feb,2.96473,2.79175,0.0732932,0.0766151,0.0882361,0.0889433,21535.1,27874.3,23543.1,27851,31327.9,33656.4,37626,40299.2,2.0127,2.04142,0.1259,0,22.9495,999.9,48.84,28.933,19.7262,61.8076,29.5713,1,-0.0906631,1.58927,20.177,5.26521,12.0159,4.9996,3.288,9999,567.9,9999,9999,1.87851,1.88339,1.88126,1.87837,1.87819,1.88034,1.87927,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.789,0.145,2,513.919,508.303,21.6232,25.9516,30.0001,26.0029,25.9806,16.2046,24.0497,42.7994,21.613,300,16.3137,100.317,100.497
ME304,plant_2,22,1563827024,3051,20190722 15:23:44,15:23:44,1563827024,0.00222313,13.46942501,195.101,44.31100536,4.40440382,19.39255457,0.148771669,3.402149075,0.145249737,0.091090573,241.6874613,25.4701489,24.9102,3.16269402,53.63422887,1.678406559,3.129357118,1.484287461,-98.04001628,-32.55645732,-2.020519138,109.0704685,-0.041090672,0.046127879,3.449037193,0,0,1,0,52798.42865,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7051-20190722-15_26_56,218.1064231,249.499,0.125822456,0.5,1261.3203,13.46942501,79.35120893,0.447693177,0.010886922,1.502844007,DARK-7052-20190722-15_26_59,137.8,111.699,0.281046177,0.770476984,0.188264631,0.692181114,7051,300,300,300,7139.21,243.73,-0.00483184,3.1033,-,-,-,-,-,-,-,-,-,-,1500.13,1261.3203,0.84080733,0.191614661,1563827024,195.101,200.017,16.8858,16.113,500.016,99.1975,0.200015,24.7327,24.9102,999.9,0,0,9989.38,0,6.25347,-4.57262,198.802,203.292,0.779772,194.655,200.017,16.7478,16.113,1.67572,1.59837,14.6733,13.9431,1500.13,23:21:07,0.0270006,0,217.515,4.99951,3962.81,13593,41,42.625,42.062,42.5,43.375,1454.76,40.37,0,109.7,218.1064231,-3.400376067,###############################################################################################################################################################################################################################################################,3968.701154,15,1563827045,15:24:04,69,0.446,0.138,200,16,0.46,0.14,195.555381,-0.851376623,0.043999433,0,1.488609553,-0.0285662,0.003037114,1,1,2,2-Jan,2.96484,2.79155,0.0516141,0.0543934,0.0883772,0.0882817,22040.9,28548,23545.1,27853.6,31324.4,33682.5,37629.1,40303,2.01335,2.0412,0.118371,0,22.9646,999.9,48.779,28.933,19.7024,61.7876,29.5072,1,-0.0944919,0.801147,20.1826,5.26446,12.0159,4.99995,3.28793,9999,568,9999,9999,1.87849,1.8834,1.88128,1.87839,1.87819,1.88034,1.87927,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.446,0.138,2,514.033,507.776,22.1102,25.9224,29.9999,25.9683,25.9437,11.8888,25.0793,42.812,22.154,200,16.0161,100.325,100.507
ME304,plant_2,23,1563827118,3135,20190722 15:25:18,15:25:18,1563827118,0.00261671,7.844194154,97.0981,21.99817559,2.186564627,9.651312667,0.174585772,3.407690179,0.16976457,0.106524933,241.6517876,25.65206375,25.0198,3.183433002,53.09941259,1.688893489,3.180625561,1.494539513,-115.3969307,-2.718987816,-0.168795697,123.3670734,-0.041175532,0.046223142,3.454675131,0,0,1,0,52854.67019,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7053-20190722-15_28_30,221.3505385,244.862,0.096019233,0.5,1261.1352,7.844194154,60.5466176,0.473989431,0.006428069,1.550240858,DARK-7054-20190722-15_28_33,128.8,116.062,0.202576739,0.765842141,0.14503393,0.700741121,7053,300,300,300,7139.11,239.884,-0.00483175,1.6777,-,-,-,-,-,-,-,-,-,-,1499.91,1261.1352,0.840807249,0.191614497,1563827118,97.0981,99.9615,16.9913,16.0818,500.026,99.1976,0.199944,25.005,25.0198,999.9,0,0,10010,0,6.25347,-2.5774,99.0675,101.595,0.910477,96.9381,99.9615,16.8543,16.0818,1.6856,1.59528,14.7644,13.9133,1499.91,23:21:07,0.0270006,0,221.013,4.99951,4016.88,13591,41.062,42.687,42.125,42.5,43.437,1454.55,40.36,0,93.5999999,221.3505385,-3.027692296,###############################################################################################################################################################################################################################################################,4023.905769,15,1563827139,15:25:38,70,0.16,0.137,100,16,0.42,0.13,97.43206667,-0.458025974,0.025176583,1,1.503717562,-0.049701339,0.005184184,1,2,2,2-Feb,2.96489,2.79166,0.0270745,0.0287402,0.0887966,0.0881625,22612.4,29323.2,23546.2,27854,31310.1,33685.8,37630.9,40303.7,2.0137,2.04107,0.117347,0,23.0914,999.9,48.73,28.943,19.6919,61.6876,29.4311,1,-0.0957114,1.12661,20.1805,5.26057,12.0159,4.9994,3.28795,9999,568,9999,9999,1.87844,1.88339,1.88126,1.87836,1.87816,1.88031,1.87926,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.16,0.137,2,514.019,507.424,22.4265,25.8951,29.9999,25.9418,25.9172,7.43027,24.7418,42.812,22.408,100,16.0748,100.33,100.508
ME304,plant_2,24,1563827202,3215,20190722 15:26:42,15:26:42,1563827202,0.003146121,4.462660255,48.3943,12.62624322,1.255010079,4.810245866,0.209887972,3.403978513,0.20295425,0.127450292,241.6501916,25.64220813,25.007,3.181004818,52.40973036,1.677850352,3.201410006,1.503154466,-138.7439475,19.69119057,1.224363347,123.821798,-0.041118682,0.046159323,3.450898593,0,0,1,0,52765.31324,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7055-20190722-15_29_54,227.8536923,242.566,0.060652803,0.5,1261.1268,4.462660255,38.24543738,0.456642728,0.003746753,1.574380074,DARK-7056-20190722-15_29_57,131.8,110.766,0.132823318,0.775166124,0.092058897,0.704979589,7055,300,300,300,7139.02,241.586,-0.00483161,2.45439,-,-,-,-,-,-,-,-,-,-,1499.9,1261.1268,0.840807254,0.191614508,1563827202,48.3943,50.026,16.8803,15.7867,500.041,99.1969,0.200051,25.1143,25.007,999.9,0,0,9996.25,0,6.25347,-1.60577,49.2521,50.8284,1.10354,48.2603,50.026,16.7533,15.7867,1.67546,1.566,14.6709,13.6282,1499.9,23:21:07,0.0270006,0,227.801,4.99951,4140.03,13590.9,41.125,42.687,42.125,42.625,43.5,1454.54,40.36,0,83.5,227.8536923,0.420376084,8-Jan,4139.472308,15,1563827221,15:27:01,71,0.134,0.127,50,16,0.35,0.13,48.44531429,-0.444732468,0.025684946,1,1.504768016,-0.0096888,0.001704504,1,2,2,2-Feb,2.96494,2.79165,0.0137112,0.0146663,0.0884084,0.0869779,22923.9,29749.1,23546.9,27854.7,31323.7,33729.1,37631.9,40304.6,2.01408,2.04075,0.112318,0,23.1614,999.9,48.614,28.953,19.6556,61.6576,29.5873,1,-0.0975,0.998785,20.1812,5.26222,12.0159,4.99945,3.288,9999,568,9999,9999,1.87843,1.88339,1.88127,1.87838,1.87812,1.88031,1.87924,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.134,0.127,2,514.078,506.987,22.5474,25.8809,30,25.9212,25.8964,5.20229,26.2008,42.4389,22.5441,50,15.8267,100.333,100.511
ME304,plant_2,25,1563827282,3294.5,20190722 15:28:02,15:28:02,1563827282,0.003257542,1.834999105,19.3395,5.080315963,0.504963177,1.92226929,0.216715918,3.406817161,0.209338197,0.131478308,241.6837073,25.7051524,25.0677,3.1925341,52.31815035,1.683758605,3.218306829,1.508775495,-143.6576033,24.79522412,1.541594694,124.3629229,-0.041162158,0.046208128,3.453786852,0,0,1,0,52803.14465,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7057-20190722-15_31_14,233.2542692,244.941,0.047712432,0.5,1261.3032,1.834999105,30.08992149,0.456195574,0.001662938,1.549418337,DARK-7058-20190722-15_31_17,133.2,111.741,0.104587669,0.772540681,0.072056214,0.700595286,7057,300,300,300,7138.89,242.42,-0.0048316,1.37189,-,-,-,-,-,-,-,-,-,-,1500.11,1261.3032,0.840807141,0.191614282,1563827282,19.3395,20.0106,16.9399,15.8076,500.024,99.1961,0.199918,25.2027,25.0677,999.9,0,0,10006.9,0,6.25347,-0.719118,19.624,20.332,1.13528,19.1575,20.0106,16.8159,15.8076,1.68067,1.56806,14.719,13.6484,1500.11,23:21:08,0.0269965,0,232.804,4.99951,4228.07,13592.8,41.25,42.75,42.25,42.625,43.625,1454.75,40.36,0,79.19999981,233.2542692,-2.972683761,###############################################################################################################################################################################################################################################################,4233.882692,15,1563827301,15:28:20,72,0.182,0.124,20,16,0.36,0.12,19.30497143,-0.292987013,0.016525309,1,1.509560946,-0.00395681,0.000896462,1,2,2,2-Feb,2.9649,2.79161,0.00547321,0.00590844,0.0886535,0.0870642,23116.3,30014,23547.9,27855,31316.2,33726.1,37633.6,40305.4,2.0141,2.04058,0.110589,0,23.2507,999.9,48.565,28.973,19.6582,61.8476,29.3309,1,-0.0964939,1.52639,20.1768,5.26356,12.0159,5.0004,3.28797,9999,568,9999,9999,1.8784,1.88339,1.88126,1.87836,1.87813,1.88028,1.87926,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.182,0.124,2,513.981,506.74,22.321,25.8752,30,25.9094,25.884,3.88517,25.9175,42.0673,22.273,20,15.8562,100.337,100.512
